"code","1911","1912","1913","1914","1915","1920","1922","1923","1990","1991","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"S00117497","0","0","0","0","0","0","0","0","0","0","0","0","6","6","4","4","2","0","3","0","8","2","1","0","1","3","1","2","1","1","2","0","2","1"
"S00117501","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","4","1","2","0","2","3","3","2","0","0","1","1","1","0","0","1","0"
"S00117503","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","15","19","4","4","12","7","8","0","1","5","7","4","3","2","1","4","0","4","0"
"S00116307","0","0","0","0","0","0","0","0","0","0","0","0","3","5","9","6","4","3","1","2","3","3","3","2","4","3","3","1","0","0","0","1","4","0"
"S00116302","0","0","0","0","0","0","0","0","0","0","0","0","15","15","10","8","8","7","6","3","7","4","13","3","8","4","3","3","1","3","4","2","2","0"
"S00116305","0","0","0","0","0","0","0","0","0","0","0","0","3","8","5","8","4","2","4","4","2","1","2","0","2","4","1","0","2","1","1","1","3","0"
"S00116306","0","0","0","0","0","0","0","0","0","0","0","0","3","5","9","3","4","4","3","6","2","0","4","2","7","5","4","4","0","3","3","3","2","0"
"S00116304","0","0","0","0","0","0","0","0","0","0","0","0","11","10","10","24","17","4","9","10","17","15","17","5","5","6","2","3","3","4","3","6","2","0"
"S00116309","0","0","0","0","0","0","0","0","0","0","0","0","27","28","41","18","29","22","12","16","16","16","17","10","18","15","5","5","7","11","4","12","20","10"
"S00115776","0","0","0","0","0","0","0","0","0","0","0","0","65","61","62","73","97","83","98","48","78","94","77","66","58","63","51","47","52","52","66","95","67","12"
"S00115772","0","0","0","0","0","0","0","0","0","0","0","0","1","7","7","8","15","7","5","3","5","3","6","6","1","3","3","1","8","4","1","3","2","0"
"S00115771","0","0","0","0","0","0","0","0","0","0","0","0","4","6","7","5","9","2","5","1","3","2","1","1","2","2","0","0","2","3","2","1","0","0"
"S00115775","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","2","0","0","1","1","9","4","2","1","0","2","1","0","1","5","2","3","2"
"S00115759","0","0","0","0","0","0","0","0","0","0","0","0","13","5","0","5","3","0","8","6","2","4","5","8","3","1","1","5","1","1","1","1","3","0"
"S00115762","0","0","0","0","0","0","0","0","0","0","0","0","27","11","23","20","15","13","25","16","11","14","11","5","5","5","0","4","5","5","2","11","5","1"
"S00115763","0","0","0","0","0","0","0","0","0","0","0","0","6","7","4","5","12","4","8","10","4","3","8","0","2","0","0","1","1","1","3","3","0","0"
