code,p2002,p2003,p2004,p2005,p2006,p2007,p2008,p2009,p2010,p2011,p2012,p2013,p2014,p2015,p2016
S00116651,921,NA,NA,NA,NA,NA,NA,NA,NA,921,NA,NA,NA,NA,NA
S00116652,96,NA,NA,NA,NA,NA,NA,NA,NA,104,NA,NA,NA,NA,NA
S00116657,101,NA,NA,NA,NA,NA,NA,NA,NA,111,NA,NA,NA,NA,NA
S00112321,74,NA,NA,NA,NA,NA,NA,NA,NA,72,NA,NA,NA,NA,NA
S00116982,100,NA,NA,NA,NA,NA,NA,NA,NA,97,NA,NA,NA,NA,NA
S00116077,990,NA,NA,NA,NA,NA,NA,NA,NA,929,NA,NA,NA,NA,NA
S00116654,134,NA,NA,NA,NA,NA,NA,NA,NA,117,NA,NA,NA,NA,NA
S00112325,143,NA,NA,NA,NA,NA,NA,NA,NA,131,NA,NA,NA,NA,NA
S00112315,52,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA
S00112316,79,NA,NA,NA,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,NA
S00112317,77,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA
S00112322,123,NA,NA,NA,NA,NA,NA,NA,NA,121,NA,NA,NA,NA,NA
S00113685,118,NA,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,NA,NA,NA
S00113686,101.1424,NA,NA,NA,NA,NA,NA,NA,NA,120,NA,NA,NA,NA,NA
S00117097,158.857146,NA,NA,NA,NA,NA,NA,NA,NA,139,NA,NA,NA,NA,NA
S00116036,70.439068,NA,NA,NA,NA,NA,NA,NA,NA,224,NA,NA,NA,NA,NA
S00116039,30.930063,NA,NA,NA,NA,NA,NA,NA,NA,137,NA,NA,NA,NA,NA
S00116038,30.252761,NA,NA,NA,NA,NA,NA,NA,NA,134,NA,NA,NA,NA,NA
S00116040,30.026995,NA,NA,NA,NA,NA,NA,NA,NA,133,NA,NA,NA,NA,NA
S00116035,29.575461,NA,NA,NA,NA,NA,NA,NA,NA,131,NA,NA,NA,NA,NA
S00116037,28.22086,NA,NA,NA,NA,NA,NA,NA,NA,125,NA,NA,NA,NA,NA
S00112326,99,NA,NA,NA,NA,NA,NA,NA,NA,103,NA,NA,NA,NA,NA
S00117005,75,NA,NA,NA,NA,NA,NA,NA,NA,104,NA,NA,NA,NA,NA
S00113363,88,NA,NA,NA,NA,NA,NA,NA,NA,81,NA,NA,NA,NA,NA
S00116984,117,NA,NA,NA,NA,NA,NA,NA,NA,99,NA,NA,NA,NA,NA
S00116986,102,NA,NA,NA,NA,NA,NA,NA,NA,127,NA,NA,NA,NA,NA
S00116442,83,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA
S00117004,136,NA,NA,NA,NA,NA,NA,NA,NA,132,NA,NA,NA,NA,NA
S00116444,94,NA,NA,NA,NA,NA,NA,NA,NA,102,NA,NA,NA,NA,NA
S00113360,88.104237,NA,NA,NA,NA,NA,NA,NA,NA,161,NA,NA,NA,NA,NA
S00113359,79.895763,NA,NA,NA,NA,NA,NA,NA,NA,146,NA,NA,NA,NA,NA
S00113361,70.093617,NA,NA,NA,NA,NA,NA,NA,NA,142,NA,NA,NA,NA,NA
S00113362,45.906383,NA,NA,NA,NA,NA,NA,NA,NA,93,NA,NA,NA,NA,NA
S00116447,95,NA,NA,NA,NA,NA,NA,NA,NA,84,NA,NA,NA,NA,NA
S00117018,67,NA,NA,NA,NA,NA,NA,NA,NA,79,NA,NA,NA,NA,NA
S00117006,75,NA,NA,NA,NA,NA,NA,NA,NA,83,NA,NA,NA,NA,NA
S00113365,48.339872,NA,NA,NA,NA,NA,NA,NA,NA,86,NA,NA,NA,NA,NA
S00113364,37.660131,NA,NA,NA,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,NA
S00117003,182,NA,NA,NA,NA,NA,NA,NA,NA,135,NA,NA,NA,NA,NA
S00113368,85.225076,NA,NA,NA,NA,NA,NA,NA,NA,171,NA,NA,NA,NA,NA
S00113367,69.774919,NA,NA,NA,NA,NA,NA,NA,NA,140,NA,NA,NA,NA,NA
S00113484,109,NA,NA,NA,NA,NA,NA,NA,NA,102,NA,NA,NA,NA,NA
S00117007,86,NA,NA,NA,NA,NA,NA,NA,NA,109,NA,NA,NA,NA,NA
S00117009,76,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,NA
S00117012,112,NA,NA,NA,NA,NA,NA,NA,NA,136,NA,NA,NA,NA,NA
S00113366,97,NA,NA,NA,NA,NA,NA,NA,NA,111,NA,NA,NA,NA,NA
S00117010,91,NA,NA,NA,NA,NA,NA,NA,NA,105,NA,NA,NA,NA,NA
S00117013,111,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA
S00116446,105,NA,NA,NA,NA,NA,NA,NA,NA,102,NA,NA,NA,NA,NA
S00117019,103,NA,NA,NA,NA,NA,NA,NA,NA,115,NA,NA,NA,NA,NA
S00117016,76,NA,NA,NA,NA,NA,NA,NA,NA,91,NA,NA,NA,NA,NA
S00116646,64.105044,NA,NA,NA,NA,NA,NA,NA,NA,146,NA,NA,NA,NA,NA
S00116648,48.29832,NA,NA,NA,NA,NA,NA,NA,NA,110,NA,NA,NA,NA,NA
S00116649,35.565127,NA,NA,NA,NA,NA,NA,NA,NA,81,NA,NA,NA,NA,NA
S00116650,31.613447,NA,NA,NA,NA,NA,NA,NA,NA,72,NA,NA,NA,NA,NA
S00116647,29.418069,NA,NA,NA,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,NA
S00113338,283,NA,NA,NA,NA,NA,NA,NA,NA,98,NA,NA,NA,NA,NA
S00113506,71,NA,NA,NA,NA,NA,NA,NA,NA,76,NA,NA,NA,NA,NA
S00113502,71,NA,NA,NA,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,NA
S00117061,78.828573,NA,NA,NA,NA,NA,NA,NA,NA,124,NA,NA,NA,NA,NA
S00117062,57.214285,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA
S00117063,41.957144,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA
S00117064,79,NA,NA,NA,NA,NA,NA,NA,NA,83,NA,NA,NA,NA,NA
S00116007,113,NA,NA,NA,NA,NA,NA,NA,NA,113,NA,NA,NA,NA,NA
S00116010,109,NA,NA,NA,NA,NA,NA,NA,NA,132,NA,NA,NA,NA,NA
S00116009,74.421768,NA,NA,NA,NA,NA,NA,NA,NA,103,NA,NA,NA,NA,NA
S00117065,103,NA,NA,NA,NA,NA,NA,NA,NA,87,NA,NA,NA,NA,NA
S00113507,88,NA,NA,NA,NA,NA,NA,NA,NA,195,NA,NA,NA,NA,NA
S00113339,66,NA,NA,NA,NA,NA,NA,NA,NA,78,NA,NA,NA,NA,NA
S00113340,47.999999,NA,NA,NA,NA,NA,NA,NA,NA,112,NA,NA,NA,NA,NA
S00113341,27.000001,NA,NA,NA,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,NA
S00113345,96,NA,NA,NA,NA,NA,NA,NA,NA,123,NA,NA,NA,NA,NA
S00113346,108,NA,NA,NA,NA,NA,NA,NA,NA,115,NA,NA,NA,NA,NA
S00113348,81,NA,NA,NA,NA,NA,NA,NA,NA,89,NA,NA,NA,NA,NA
S00116991,45.728642,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,NA
S00113343,114,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,NA
S00116987,120,NA,NA,NA,NA,NA,NA,NA,NA,101,NA,NA,NA,NA,NA
S00117045,144,NA,NA,NA,NA,NA,NA,NA,NA,131,NA,NA,NA,NA,NA
S00117046,123,NA,NA,NA,NA,NA,NA,NA,NA,113,NA,NA,NA,NA,NA
S00115998,37.758619,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA
S00115999,35.241379,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA
S00113448,114,NA,NA,NA,NA,NA,NA,NA,NA,104,NA,NA,NA,NA,NA
S00113350,108,NA,NA,NA,NA,NA,NA,NA,NA,109,NA,NA,NA,NA,NA
S00117544,187,NA,NA,NA,NA,NA,NA,NA,NA,178,NA,NA,NA,NA,NA
S00116990,88,NA,NA,NA,NA,NA,NA,NA,NA,83,NA,NA,NA,NA,NA
S00113351,117,NA,NA,NA,NA,NA,NA,NA,NA,99,NA,NA,NA,NA,NA
S00113349,124,NA,NA,NA,NA,NA,NA,NA,NA,117,NA,NA,NA,NA,NA
S00117049,89,NA,NA,NA,NA,NA,NA,NA,NA,76,NA,NA,NA,NA,NA
S00113352,78,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA
S00117547,122,NA,NA,NA,NA,NA,NA,NA,NA,108,NA,NA,NA,NA,NA
S00115991,136,NA,NA,NA,NA,NA,NA,NA,NA,119,NA,NA,NA,NA,NA
S00116993,87,NA,NA,NA,NA,NA,NA,NA,NA,82,NA,NA,NA,NA,NA
S00113450,122,NA,NA,NA,NA,NA,NA,NA,NA,114,NA,NA,NA,NA,NA
S00117048,79,NA,NA,NA,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA
S00117047,144,NA,NA,NA,NA,NA,NA,NA,NA,130,NA,NA,NA,NA,NA
S00117104,52.375633,NA,NA,NA,NA,NA,NA,NA,NA,154,NA,NA,NA,NA,NA
S00117105,48.634519,NA,NA,NA,NA,NA,NA,NA,NA,143,NA,NA,NA,NA,NA
S00117102,45.233502,NA,NA,NA,NA,NA,NA,NA,NA,133,NA,NA,NA,NA,NA
S00117103,36.390861,NA,NA,NA,NA,NA,NA,NA,NA,107,NA,NA,NA,NA,NA
S00117108,60.311111,NA,NA,NA,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA
S00117109,81.688889,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,NA,NA
S00113703,118,NA,NA,NA,NA,NA,NA,NA,NA,125,NA,NA,NA,NA,NA
S00117111,97,NA,NA,NA,NA,NA,NA,NA,NA,83,NA,NA,NA,NA,NA
S00113658,55,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA
S00113725,110,NA,NA,NA,NA,NA,NA,NA,NA,108,NA,NA,NA,NA,NA
S00113827,87,NA,NA,NA,NA,NA,NA,NA,NA,98,NA,NA,NA,NA,NA
S00116052,90,NA,NA,NA,NA,NA,NA,NA,NA,156,NA,NA,NA,NA,NA
S00113837,72,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,NA
S00113844,140,NA,NA,NA,NA,NA,NA,NA,NA,113,NA,NA,NA,NA,NA
S00113708,110,NA,NA,NA,NA,NA,NA,NA,NA,95,NA,NA,NA,NA,NA
S00117110,74,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA
S00116047,89.6828,NA,NA,NA,NA,NA,NA,NA,NA,95,NA,NA,NA,NA,NA
S00113726,120.316833,NA,NA,NA,NA,NA,NA,NA,NA,98,NA,NA,NA,NA,NA
S00117116,127,NA,NA,NA,NA,NA,NA,NA,NA,130,NA,NA,NA,NA,NA
S00113727,134,NA,NA,NA,NA,NA,NA,NA,NA,148,NA,NA,NA,NA,NA
S00113728,115,NA,NA,NA,NA,NA,NA,NA,NA,122,NA,NA,NA,NA,NA
S00117117,66,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,NA,NA,NA,NA
S00113839,177,NA,NA,NA,NA,NA,NA,NA,NA,86,NA,NA,NA,NA,NA
S00113836,76,NA,NA,NA,NA,NA,NA,NA,NA,77,NA,NA,NA,NA,NA
S00113826,159,NA,NA,NA,NA,NA,NA,NA,NA,156,NA,NA,NA,NA,NA
S00113830,118,NA,NA,NA,NA,NA,NA,NA,NA,113,NA,NA,NA,NA,NA
S00113842,134,NA,NA,NA,NA,NA,NA,NA,NA,77,NA,NA,NA,NA,NA
S00113841,157,NA,NA,NA,NA,NA,NA,NA,NA,123,NA,NA,NA,NA,NA
S00117131,153,NA,NA,NA,NA,NA,NA,NA,NA,135,NA,NA,NA,NA,NA
S00113691,99,NA,NA,NA,NA,NA,NA,NA,NA,102,NA,NA,NA,NA,NA
S00117101,96,NA,NA,NA,NA,NA,NA,NA,NA,84,NA,NA,NA,NA,NA
S00113689,118,NA,NA,NA,NA,NA,NA,NA,NA,129,NA,NA,NA,NA,NA
S00116001,101,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA
S00113765,56.761938,NA,NA,NA,NA,NA,NA,NA,NA,110,NA,NA,NA,NA,NA
S00113370,126,NA,NA,NA,NA,NA,NA,NA,NA,113,NA,NA,NA,NA,NA
S00113372,129.277776,NA,NA,NA,NA,NA,NA,NA,NA,169,NA,NA,NA,NA,NA
S00113373,49.722224,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,NA
S00113369,120,NA,NA,NA,NA,NA,NA,NA,NA,118,NA,NA,NA,NA,NA
S00117100,78,NA,NA,NA,NA,NA,NA,NA,NA,77,NA,NA,NA,NA,NA
S00113690,81,NA,NA,NA,NA,NA,NA,NA,NA,71,NA,NA,NA,NA,NA
S00113766,55.792859,NA,NA,NA,NA,NA,NA,NA,NA,107,NA,NA,NA,NA,NA
S00116443,150,NA,NA,NA,NA,NA,NA,NA,NA,118,NA,NA,NA,NA,NA
S00113371,132,NA,NA,NA,NA,NA,NA,NA,NA,131,NA,NA,NA,NA,NA
S00113374,78,NA,NA,NA,NA,NA,NA,NA,NA,76,NA,NA,NA,NA,NA
S00117014,133,NA,NA,NA,NA,NA,NA,NA,NA,155,NA,NA,NA,NA,NA
S00117051,89,NA,NA,NA,NA,NA,NA,NA,NA,83,NA,NA,NA,NA,NA
S00113481,132,NA,NA,NA,NA,NA,NA,NA,NA,127,NA,NA,NA,NA,NA
S00113748,129,NA,NA,NA,NA,NA,NA,NA,NA,125,NA,NA,NA,NA,NA
S00116483,107,NA,NA,NA,NA,NA,NA,NA,NA,111,NA,NA,NA,NA,NA
S00113745,119,NA,NA,NA,NA,NA,NA,NA,NA,112,NA,NA,NA,NA,NA
S00114123,58,NA,NA,NA,NA,NA,NA,NA,NA,73,NA,NA,NA,NA,NA
S00117053,71.321144,NA,NA,NA,NA,NA,NA,NA,NA,124,NA,NA,NA,NA,NA
S00117052,44.461079,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA
S00117055,174,NA,NA,NA,NA,NA,NA,NA,NA,166,NA,NA,NA,NA,NA
S00117050,153,NA,NA,NA,NA,NA,NA,NA,NA,119,NA,NA,NA,NA,NA
S00113482,85,NA,NA,NA,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,NA
S00113709,102,NA,NA,NA,NA,NA,NA,NA,NA,111,NA,NA,NA,NA,NA
S00113712,55.541666,NA,NA,NA,NA,NA,NA,NA,NA,72,NA,NA,NA,NA,NA
S00113711,137.458334,NA,NA,NA,NA,NA,NA,NA,NA,114,NA,NA,NA,NA,NA
S00113710,97,NA,NA,NA,NA,NA,NA,NA,NA,99,NA,NA,NA,NA,NA
S00113707,86,NA,NA,NA,NA,NA,NA,NA,NA,79,NA,NA,NA,NA,NA
S00113714,101,NA,NA,NA,NA,NA,NA,NA,NA,73,NA,NA,NA,NA,NA
S00113713,176,NA,NA,NA,NA,NA,NA,NA,NA,152,NA,NA,NA,NA,NA
S00117112,169,NA,NA,NA,NA,NA,NA,NA,NA,181,NA,NA,NA,NA,NA
S00113716,117,NA,NA,NA,NA,NA,NA,NA,NA,103,NA,NA,NA,NA,NA
S00113717,63.215689,NA,NA,NA,NA,NA,NA,NA,NA,93,NA,NA,NA,NA,NA
S00113718,40.784314,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA
S00113720,93,NA,NA,NA,NA,NA,NA,NA,NA,89,NA,NA,NA,NA,NA
S00113719,157,NA,NA,NA,NA,NA,NA,NA,NA,130,NA,NA,NA,NA,NA
S00113750,104,NA,NA,NA,NA,NA,NA,NA,NA,106,NA,NA,NA,NA,NA
S00116484,130,NA,NA,NA,NA,NA,NA,NA,NA,146,NA,NA,NA,NA,NA
S00113751,68,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA
S00113747,71,NA,NA,NA,NA,NA,NA,NA,NA,78,NA,NA,NA,NA,NA
S00113749,118,NA,NA,NA,NA,NA,NA,NA,NA,109,NA,NA,NA,NA,NA
S00113688,71,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,NA
S00113754,93.000002,NA,NA,NA,NA,NA,NA,NA,NA,93,NA,NA,NA,NA,NA
S00113755,54.999998,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA
S00113752,165,NA,NA,NA,NA,NA,NA,NA,NA,149,NA,NA,NA,NA,NA
S00116485,108,NA,NA,NA,NA,NA,NA,NA,NA,94,NA,NA,NA,NA,NA
S00116486,75,NA,NA,NA,NA,NA,NA,NA,NA,73,NA,NA,NA,NA,NA
S00113753,105,NA,NA,NA,NA,NA,NA,NA,NA,106,NA,NA,NA,NA,NA
S00113746,133,NA,NA,NA,NA,NA,NA,NA,NA,121,NA,NA,NA,NA,NA
S00113756,123,NA,NA,NA,NA,NA,NA,NA,NA,120,NA,NA,NA,NA,NA
S00113763,61,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA
S00113762,108,NA,NA,NA,NA,NA,NA,NA,NA,105,NA,NA,NA,NA,NA
S00113758,99,NA,NA,NA,NA,NA,NA,NA,NA,76,NA,NA,NA,NA,NA
S00113757,74,NA,NA,NA,NA,NA,NA,NA,NA,71,NA,NA,NA,NA,NA
S00113760,110,NA,NA,NA,NA,NA,NA,NA,NA,93,NA,NA,NA,NA,NA
S00113764,116,NA,NA,NA,NA,NA,NA,NA,NA,143,NA,NA,NA,NA,NA
S00113733,76,NA,NA,NA,NA,NA,NA,NA,NA,89,NA,NA,NA,NA,NA
S00113732,124.833337,NA,NA,NA,NA,NA,NA,NA,NA,107,NA,NA,NA,NA,NA
S00113731,71.166663,NA,NA,NA,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,NA
S00113730,136,NA,NA,NA,NA,NA,NA,NA,NA,130,NA,NA,NA,NA,NA
S00113736,103,NA,NA,NA,NA,NA,NA,NA,NA,113,NA,NA,NA,NA,NA
S00113741,103,NA,NA,NA,NA,NA,NA,NA,NA,96,NA,NA,NA,NA,NA
S00113738,76,NA,NA,NA,NA,NA,NA,NA,NA,83,NA,NA,NA,NA,NA
S00113737,105,NA,NA,NA,NA,NA,NA,NA,NA,105,NA,NA,NA,NA,NA
S00113735,76,NA,NA,NA,NA,NA,NA,NA,NA,81,NA,NA,NA,NA,NA
S00113722,79,NA,NA,NA,NA,NA,NA,NA,NA,74,NA,NA,NA,NA,NA
S00116049,53,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,NA,NA,NA,NA
S00113739,57,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA
S00113734,138,NA,NA,NA,NA,NA,NA,NA,NA,139,NA,NA,NA,NA,NA
S00113740,102,NA,NA,NA,NA,NA,NA,NA,NA,106,NA,NA,NA,NA,NA
S00113723,86,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
S00116050,62,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA
S00117115,66,NA,NA,NA,NA,NA,NA,NA,NA,73,NA,NA,NA,NA,NA
S00113724,86,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA
S00113742,85.428574,NA,NA,NA,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA
S00116051,103.571429,NA,NA,NA,NA,NA,NA,NA,NA,106,NA,NA,NA,NA,NA
S00116053,103,NA,NA,NA,NA,NA,NA,NA,NA,118,NA,NA,NA,NA,NA
S00113743,95,NA,NA,NA,NA,NA,NA,NA,NA,123,NA,NA,NA,NA,NA
S00113759,114,NA,NA,NA,NA,NA,NA,NA,NA,127,NA,NA,NA,NA,NA
S00114157,88,NA,NA,NA,NA,NA,NA,NA,NA,101,NA,NA,NA,NA,NA
S00113375,67.557294,NA,NA,NA,NA,NA,NA,NA,NA,119,NA,NA,NA,NA,NA
S00113376,41.442709,NA,NA,NA,NA,NA,NA,NA,NA,73,NA,NA,NA,NA,NA
S00115993,58,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA
S00114162,104,NA,NA,NA,NA,NA,NA,NA,NA,106,NA,NA,NA,NA,NA
S00114133,111,NA,NA,NA,NA,NA,NA,NA,NA,107,NA,NA,NA,NA,NA
S00113744,129,NA,NA,NA,NA,NA,NA,NA,NA,136,NA,NA,NA,NA,NA
S00113761,92,NA,NA,NA,NA,NA,NA,NA,NA,78,NA,NA,NA,NA,NA
S00113828,121,NA,NA,NA,NA,NA,NA,NA,NA,113,NA,NA,NA,NA,NA
S00114117,163,NA,NA,NA,NA,NA,NA,NA,NA,156,NA,NA,NA,NA,NA
S00114116,84,NA,NA,NA,NA,NA,NA,NA,NA,145,NA,NA,NA,NA,NA
S00114161,78,NA,NA,NA,NA,NA,NA,NA,NA,87,NA,NA,NA,NA,NA
S00114118,97,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
S00114119,87,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA
S00114120,78,NA,NA,NA,NA,NA,NA,NA,NA,97,NA,NA,NA,NA,NA
S00114121,78,NA,NA,NA,NA,NA,NA,NA,NA,93,NA,NA,NA,NA,NA
S00114128,87,NA,NA,NA,NA,NA,NA,NA,NA,86,NA,NA,NA,NA,NA
S00113840,101,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA
S00114164,112,NA,NA,NA,NA,NA,NA,NA,NA,95,NA,NA,NA,NA,NA
S00114163,77,NA,NA,NA,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,NA
S00114165,93,NA,NA,NA,NA,NA,NA,NA,NA,91,NA,NA,NA,NA,NA
S00114160,92,NA,NA,NA,NA,NA,NA,NA,NA,93,NA,NA,NA,NA,NA
S00114159,106,NA,NA,NA,NA,NA,NA,NA,NA,102,NA,NA,NA,NA,NA
S00114158,86,NA,NA,NA,NA,NA,NA,NA,NA,79,NA,NA,NA,NA,NA
S00114153,122,NA,NA,NA,NA,NA,NA,NA,NA,116,NA,NA,NA,NA,NA
S00114155,97,NA,NA,NA,NA,NA,NA,NA,NA,106,NA,NA,NA,NA,NA
S00114173,60,NA,NA,NA,NA,NA,NA,NA,NA,77,NA,NA,NA,NA,NA
S00114174,73,NA,NA,NA,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA
S00114151,78,NA,NA,NA,NA,NA,NA,NA,NA,93,NA,NA,NA,NA,NA
S00114156,79,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA
S00114154,67,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,NA
S00114149,117,NA,NA,NA,NA,NA,NA,NA,NA,103,NA,NA,NA,NA,NA
S00114129,118,NA,NA,NA,NA,NA,NA,NA,NA,116,NA,NA,NA,NA,NA
S00114124,63.290912,NA,NA,NA,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA
S00114125,54.709092,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA
S00114127,94,NA,NA,NA,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,NA
S00114131,125,NA,NA,NA,NA,NA,NA,NA,NA,124,NA,NA,NA,NA,NA
S00114126,117,NA,NA,NA,NA,NA,NA,NA,NA,103,NA,NA,NA,NA,NA
S00114132,135,NA,NA,NA,NA,NA,NA,NA,NA,120,NA,NA,NA,NA,NA
S00114130,129,NA,NA,NA,NA,NA,NA,NA,NA,121,NA,NA,NA,NA,NA
S00117190,80,NA,NA,NA,NA,NA,NA,NA,NA,81,NA,NA,NA,NA,NA
S00117191,146,NA,NA,NA,NA,NA,NA,NA,NA,131,NA,NA,NA,NA,NA
S00114135,78,NA,NA,NA,NA,NA,NA,NA,NA,83,NA,NA,NA,NA,NA
S00114137,215,NA,NA,NA,NA,NA,NA,NA,NA,199,NA,NA,NA,NA,NA
S00114152,145,NA,NA,NA,NA,NA,NA,NA,NA,148,NA,NA,NA,NA,NA
S00114150,115,NA,NA,NA,NA,NA,NA,NA,NA,92,NA,NA,NA,NA,NA
S00114147,121,NA,NA,NA,NA,NA,NA,NA,NA,120,NA,NA,NA,NA,NA
S00114134,165,NA,NA,NA,NA,NA,NA,NA,NA,150,NA,NA,NA,NA,NA
S00114148,155,NA,NA,NA,NA,NA,NA,NA,NA,139,NA,NA,NA,NA,NA
S00114142,82,NA,NA,NA,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,NA
S00114141,656,NA,NA,NA,NA,NA,NA,NA,NA,962,NA,NA,NA,NA,NA
S00114136,120,NA,NA,NA,NA,NA,NA,NA,NA,121,NA,NA,NA,NA,NA
S00114139,106,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
S00113377,74,NA,NA,NA,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,NA
S00117025,71,NA,NA,NA,NA,NA,NA,NA,NA,71,NA,NA,NA,NA,NA
S00113488,137,NA,NA,NA,NA,NA,NA,NA,NA,132,NA,NA,NA,NA,NA
S00113378,157.154441,NA,NA,NA,NA,NA,NA,NA,NA,103,NA,NA,NA,NA,NA
S00113380,62.687259,NA,NA,NA,NA,NA,NA,NA,NA,82,NA,NA,NA,NA,NA
S00113379,61.158299,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA
S00117021,140,NA,NA,NA,NA,NA,NA,NA,NA,122,NA,NA,NA,NA,NA
S00115994,119,NA,NA,NA,NA,NA,NA,NA,NA,120,NA,NA,NA,NA,NA
S00117023,115,NA,NA,NA,NA,NA,NA,NA,NA,113,NA,NA,NA,NA,NA
S00117024,71,NA,NA,NA,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,NA
S00113382,63,NA,NA,NA,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA
S00113381,91,NA,NA,NA,NA,NA,NA,NA,NA,102,NA,NA,NA,NA,NA
S00113384,94,NA,NA,NA,NA,NA,NA,NA,NA,113,NA,NA,NA,NA,NA
S00113383,67,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA
S00117054,98,NA,NA,NA,NA,NA,NA,NA,NA,99,NA,NA,NA,NA,NA
S00113485,86,NA,NA,NA,NA,NA,NA,NA,NA,72,NA,NA,NA,NA,NA
S00117056,85.484445,NA,NA,NA,NA,NA,NA,NA,NA,163,NA,NA,NA,NA,NA
S00117057,136.686834,NA,NA,NA,NA,NA,NA,NA,NA,146,NA,NA,NA,NA,NA
S00113483,118.044871,NA,NA,NA,NA,NA,NA,NA,NA,145,NA,NA,NA,NA,NA
S00113486,70,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA
S00113489,105,NA,NA,NA,NA,NA,NA,NA,NA,103,NA,NA,NA,NA,NA
S00113487,108,NA,NA,NA,NA,NA,NA,NA,NA,104,NA,NA,NA,NA,NA
S00113477,94,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA
S00113478,119,NA,NA,NA,NA,NA,NA,NA,NA,111,NA,NA,NA,NA,NA
S00113472,102,NA,NA,NA,NA,NA,NA,NA,NA,81,NA,NA,NA,NA,NA
S00113476,90,NA,NA,NA,NA,NA,NA,NA,NA,102,NA,NA,NA,NA,NA
