code,p2001
60QA001746,140
60QA001747,74
60QA001748,149
60QA001749,100
60QA001750,133
60QA001751,53
60QA001752,60
60QA001753,97
60QA001754,103
60QA001755,68
60QA001756,165
60QA001757,108
60QA001758,125
60QA001759,56
60QA001760,145
60QA001761,51
60QA001762,100
60QA001763,125
60QA001764,187
60QA001765,112
60QA001766,123
60QA001767,161
60QA001768,129
60QA001769,128
60QA001770,116
60QA001771,127
60QA001772,121
60QA001773,227
60QA001774,140
60QA001775,91
60QA001776,214
60QA001777,56
60QA001778,60
60QA001779,156
60QA001780,163
60QA001781,144
60QA001782,128
60QA001783,198
60QA001784,156
60QA001785,86
60QA001786,148
60QA001787,144
60QA001788,116
60QA001789,58
60QA001790,108
60QA001791,91
60QA001792,81
60QA001793,252
60QA001794,76
60QA001795,108
60QA001796,111
60QA001797,80
60QA001798,95
60QA001799,163
60QA001800,221
60QA001801,163
60QA001802,126
60QA001803,181
60QA001804,120
60QA001805,102
60QA001806,99
60QA001807,148
60QA001808,105
60QA001809,189
60QA001810,77
60QA001811,109
60QA001812,116
60QA001813,88
60QA001814,158
60QA001815,80
60QA001816,79
60QA001817,154
60QA001818,149
60QA001819,61
60QA001820,68
60QA001821,229
60QA001822,106
60QA001823,98
60QA001824,203
60QA001825,156
60QA001826,128
60QA001827,128
60QA001828,129
60QA001829,81
60QA001830,213
60QA001831,111
60QA001832,201
60QA001833,107
60QA001834,79
60QA001835,116
60QA001836,110
60QA001837,120
60QA001838,114
60QA001839,145
60QA001840,238
60QA001841,158
60QA001842,95
60QA001843,105
60QA001844,155
60QA001845,175
60QA001846,146
60QA001847,180
60QA001848,115
60QA001849,173
60QA001850,106
60QA001851,145
60QA001852,172
60QA001853,170
60QA001854,137
60QA001855,76
60QA001856,154
60QA001857,74
60QA001858,121
60QA001859,183
60QA001860,150
60QA001861,83
60QB000001,107
60QB000002,143
60QB000003,147
60QB000004,125
60QB000005,175
60QB000006,121
60QB000007,122
60QB000008,178
60QB000009,218
60QB000010,191
60QB000011,157
60QB000012,204
60QB000013,157
60QB000014,57
60QB000015,63
60QB000016,87
60QB000017,119
60QB000018,98
60QB000019,178
60QB000020,87
60QB000021,94
60QB000022,183
60QB000023,53
60QB000024,165
60QB000025,177
60QB000026,175
60QB000027,189
60QB000028,63
60QB000029,145
60QB000030,154
60QB000031,214
60QB000032,161
60QB000033,63
60QB000034,169
60QB000035,159
60QB000036,135
60QB000037,173
60QB000038,127
60QB000039,183
60QB000040,196
60QB000041,90
60QB000042,183
60QB000043,120
60QB000044,195
60QB000045,93
60QB000046,142
60QB000047,93
60QB000048,156
60QB000049,75
60QB000050,93
60QB000051,93
60QB000052,102
60QB000053,71
60QB000054,170
60QB000055,163
60QB000056,88
60QB000057,232
60QB000058,142
60QB000059,105
60QB000060,116
60QB000061,127
60QB000062,135
60QB000063,213
60QB000064,149
60QB000065,170
60QB000066,130
60QB000067,85
60QB000068,179
60QB000069,151
60QB000070,203
60QB000071,157
60QB000072,130
60QB000073,155
60QB000074,140
60QB000075,179
60QB000076,112
60QB000077,110
60QB000078,74
60QB000079,121
60QB000080,118
60QB000081,175
60QB000082,102
60QB000083,195
60QB000084,61
60QB000085,143
60QB000086,132
60QB000087,103
60QB000088,111
60QB000089,194
60QB000090,122
60QB000091,154
60QB000092,211
60QB000093,58
60QB000094,116
60QB000095,132
60QB000096,133
60QB000097,66
60QB000098,75
60QB000099,176
60QB000100,59
60QB000101,70
60QB000102,105
60QB000103,161
60QB000104,171
60QB000105,119
60QB000106,61
60QB000107,69
60QB000108,67
60QB000109,58
60QB000110,86
60QB000111,169
60QB000112,180
60QB000113,194
60QB000114,227
60QB000115,92
60QB000116,167
60QB000117,77
60QB000118,69
60QB000119,87
60QB000120,127
60QB000121,109
60QB000122,90
60QB000123,60
60QB000124,102
60QB000125,111
60QB000126,142
60QB000127,134
60QB000128,141
60QB000129,99
60QB000130,72
60QB000131,134
60QB000132,219
60QB000133,183
60QB000134,152
60QB000135,151
60QB000136,99
60QB000137,82
60QB000138,100
60QB000139,240
60QB000140,167
60QB000141,117
60QB000142,207
60QB000143,109
60QB000144,190
60QB000145,171
60QB000146,105
60QB000147,52
60QB000148,128
60QB000149,66
60QB000150,120
60QB000151,123
60QB000152,135
60QB000153,144
60QB000154,193
60QB000155,111
60QB000156,133
60QB000157,111
60QB000158,102
60QB000159,167
60QB000160,218
60QB000161,101
60QB000162,122
60QB000163,145
60QB000164,205
60QB000165,152
60QB000166,148
60QB000167,129
60QB000168,164
60QB000169,79
60QB000170,188
60QB000171,102
60QB000172,52
60QB000173,157
60QB000174,69
60QB000175,183
60QB000176,187
60QB000177,149
60QB000178,105
60QB000179,121
60QB000180,132
60QB000181,117
60QB000182,154
60QB000183,63
60QB000184,54
60QB000185,160
60QB000186,125
60QB000187,97
60QB000188,98
60QB000189,108
60QB000190,149
60QB000191,142
60QB000192,124
60QB000193,110
60QB000194,92
60QB000195,192
60QB000196,150
60QB000197,144
60QB000198,113
60QB000199,95
60QB000200,135
60QB000201,108
60QB000202,137
60QB000203,112
60QB000204,108
60QB000205,126
60QB000206,105
60QB000207,165
60QB000208,127
60QB000209,87
60QB000210,145
60QB000211,167
60QB000212,203
60QB000213,166
60QB000214,106
60QB000215,117
60QB000216,123
60QB000217,145
60QB000218,192
60QB000219,90
60QB000220,142
60QB000221,190
60QB000222,191
60QB000223,189
60QB000224,173
60QB000225,127
60QB000226,167
60QB000227,188
60QB000228,113
60QB000229,67
60QB000230,170
60QB000231,119
60QB000232,185
60QB000233,182
60QB000234,155
60QB000235,110
60QB000236,117
60QB000237,156
60QB000238,103
60QB000239,140
60QB000240,73
60QB000241,72
60QB000242,148
60QB000243,178
60QB000244,190
60QB000245,200
60QB000246,114
60QB000247,114
60QB000248,174
60QB000249,133
60QB000250,150
60QB000251,136
60QB000252,137
60QB000253,155
60QB000254,158
60QB000255,78
60QB000256,137
60QB000257,179
60QB000258,60
60QB000259,141
60QB000260,158
60QB000261,131
60QB000262,161
60QB000263,138
60QB000264,80
60QB000265,95
60QB000266,133
60QB000267,76
60QB000268,171
60QB000269,184
60QB000270,137
60QB000271,164
60QB000272,85
60QB000273,111
60QB000274,109
60QB000275,203
60QB000276,81
60QB000277,199
60QB000278,111
60QB000279,263
60QB000280,202
60QB000281,147
60QB000282,126
60QB000283,116
60QB000284,163
60QB000285,118
60QB000286,147
60QB000287,121
60QB000288,131
60QB000289,76
60QB000290,95
60QB000291,117
60QB000292,99
60QB000293,147
60QB000294,83
60QB000295,80
60QB000296,77
60QB000297,229
60QB000298,99
60QB000299,88
60QB000300,157
60QB000301,163
60QB000302,125
60QB000303,138
60QB000304,136
60QB000305,168
60QB000306,95
60QB000307,78
60QB000308,90
60QB000309,157
60QB000310,173
60QB000311,89
60QB000312,151
60QB000313,143
60QB000314,203
60QB000315,197
60QB000316,176
60QB000317,117
60QB000318,163
60QB000319,212
60QB000320,164
60QB000321,174
60QB000322,123
60QB000323,125
60QB000324,115
60QB000325,196
60QB000326,157
60QB000327,203
60QB000328,132
60QB000329,86
60QB000330,85
60QB000331,189
60QB000332,135
60QB000333,173
60QB000334,64
60QB000335,116
60QB000336,117
60QB000337,116
60QB000338,150
60QB000339,132
60QB000340,149
60QB000341,68
60QB000342,141
60QB000343,149
60QB000344,88
60QB000345,94
60QB000346,107
60QB000347,139
60QB000348,116
60QB000349,134
60QB000350,161
60QB000351,143
60QB000352,164
60QB000353,167
60QB000354,114
60QB000355,145
60QB000356,158
60QB000357,53
60QB000358,86
60QB000359,74
60QB000360,124
60QB000361,137
60QB000362,55
60QB000363,196
60QB000364,200
60QB000365,112
60QB000366,127
60QB000367,117
60QB000368,58
60QB000369,116
60QB000370,141
60QB000371,145
60QB000372,190
60QB000373,204
60QB000374,101
60QB000375,93
60QB000376,60
60QB000377,144
60QB000378,132
60QB000379,141
60QB000380,181
60QB000381,155
60QB000382,101
60QB000383,149
60QB000384,116
60QB000385,103
60QB000386,111
60QB000387,135
60QB000388,157
60QB000389,140
60QB000390,119
60QB000391,80
60QB000392,128
60QB000393,100
60QB000394,176
60QB000395,80
60QB000396,147
60QB000397,78
60QB000398,145
60QB000399,143
60QB000400,117
60QB000401,119
60QB000402,134
60QB000403,96
60QB000404,140
60QB000405,71
60QB000406,186
60QB000407,145
60QB000408,162
60QB000409,180
60QB000410,129
60QB000411,85
60QB000412,147
60QB000413,62
60QB000414,171
60QB000415,273
60QB000416,172
60QB000417,177
60QB000418,125
60QB000419,124
60QB000420,113
60QB000421,125
60QB000422,135
60QB000423,155
60QB000424,223
60QB000425,230
60QB000426,197
60QB000427,130
60QB000428,160
60QB000429,118
60QB000430,116
60QB000431,130
60QB000432,154
60QB000433,103
60QB000434,132
60QB000435,98
60QB000436,145
60QB000437,138
60QB000438,105
60QB000439,113
60QB000440,105
60QB000441,154
60QB000442,99
60QB000443,89
60QB000444,74
60QB000445,110
60QB000446,71
60QB000447,69
60QB000448,125
60QB000449,92
60QB000450,76
60QB000451,98
60QB000452,124
60QB000453,99
60QB000454,97
60QB000455,92
60QB000456,89
60QB000457,80
60QB000458,78
60QB000459,248
60QB000460,132
60QB000461,133
60QB000462,196
60QB000463,156
60QB000464,191
60QB000465,141
60QB000466,192
60QB000467,101
60QB000468,138
60QB000469,175
60QB000470,92
60QB000471,113
60QB000472,150
60QB000473,189
60QB000474,187
60QB000475,88
60QB000476,91
60QB000477,127
60QB000478,135
60QB000479,135
60QB000480,113
60QB000481,153
60QB000482,145
60QB000483,119
60QB000484,122
60QB000485,106
60QB000486,77
60QB000487,78
60QB000488,75
60QB000489,83
60QB000490,128
60QB000491,135
60QB000492,125
60QB000493,108
60QB000494,138
60QB000495,130
60QB000496,145
60QB000497,136
60QB000498,170
60QB000499,127
60QB000500,131
60QB000501,97
60QB000502,70
60QB000503,113
60QB000504,148
60QB000505,177
60QB000506,102
60QB000507,126
60QB000508,121
60QB000509,82
60QB000510,153
60QB000511,164
60QB000512,170
60QB000513,93
60QB000514,221
60QB000515,82
60QB000516,57
60QB000517,268
60QB000518,226
60QB000519,148
60QB000520,243
60QB000521,153
60QB000522,116
60QB000523,154
60QB000524,97
60QB000525,136
60QB000526,139
60QB000527,93
60QB000528,105
60QB000529,98
60QB000530,138
60QB000531,56
60QB000532,101
60QB000533,206
60QB000534,103
60QB000535,137
60QB000536,95
60QB000537,174
60QB000538,118
60QB000539,187
60QB000540,148
60QB000541,205
60QB000542,124
60QB000543,249
60QB000544,187
60QB000545,98
60QB000546,166
60QB000547,213
60QB000548,184
60QB000549,164
60QB000550,105
60QB000551,67
60QB000552,193
60QB000553,220
60QB000554,110
60QB000555,130
60QB000556,118
60QB000557,139
60QB000558,180
60QB000559,163
60QB000560,118
60QB000561,152
60QB000562,109
60QB000563,126
60QB000564,132
60QB000565,253
60QB000566,84
60QB000567,97
60QB000568,167
60QB000569,160
60QB000570,100
60QB000571,150
60QB000572,150
60QB000573,56
60QB000574,161
60QB000575,95
60QB000576,137
60QB000577,95
60QB000578,99
60QB000579,207
60QB000580,207
60QB000581,176
60QB000582,220
60QB000583,199
60QB000584,166
60QB000585,136
60QB000586,76
60QB000587,118
60QB000588,133
60QB000589,178
60QB000590,177
60QB000591,145
60QB000592,135
60QB000593,73
60QB000594,127
60QB000595,129
60QB000596,158
60QB000597,198
60QB000598,203
60QB000599,107
60QB000600,213
60QB000601,183
60QB000602,134
60QB000603,118
60QB000604,144
60QB000605,209
60QB000606,129
60QB000607,106
60QB000608,99
60QB000609,196
60QB000610,194
60QB000611,100
60QB000612,178
60QB000613,150
60QB000614,229
60QB000615,132
60QB000616,210
60QB000617,136
60QB000618,145
60QB000619,111
60QB000620,125
60QB000621,110
60QB000622,125
60QB000623,92
60QB000624,67
60QB000625,159
60QB000626,73
60QB000627,102
60QB000628,52
60QB000629,118
60QB000630,84
60QB000631,124
60QB000632,77
60QB000633,160
60QB000634,115
60QB000635,113
60QB000636,196
60QB000637,141
60QB000638,201
60QB000639,196
60QB000640,163
60QB000641,75
60QB000642,128
60QB000643,142
60QB000644,77
60QB000645,142
60QB000646,85
60QB000647,109
60QB000648,124
60QB000649,112
60QB000650,117
60QB000651,170
60QB000652,74
60QB000653,92
60QB000654,73
60QB000655,119
60QB000656,149
60QB000657,163
60QB000658,116
60QB000659,107
60QB000660,155
60QB000661,59
60QB000662,141
60QB000663,208
60QB000664,214
60QB000665,117
60QB000666,202
60QB000667,175
60QB000668,178
60QB000669,195
60QB000670,143
60QB000671,143
60QB000672,113
60QB000673,124
60QB000674,161
60QB000675,158
60QB000676,183
60QB000677,121
60QB000678,164
60QB000679,170
60QB000680,93
60QB000681,122
60QB000682,80
60QB000683,99
60QB000684,106
60QB000685,172
60QB000686,103
60QB000687,98
60QB000688,113
60QB000689,111
60QB000690,149
60QB000691,185
60QB000692,126
60QB000693,116
60QB000694,129
60QB000695,124
60QB000696,156
60QB000697,104
60QB000698,90
60QB000699,145
60QB000700,131
60QB000701,141
60QB000702,148
60QB000703,154
60QB000704,123
60QB000705,179
60QB000706,97
60QB000707,180
60QB000708,129
60QB000709,99
60QB000710,54
60QB000711,182
60QB000712,282
60QB000713,117
60QB000714,102
60QB000715,185
60QB000716,92
60QB000717,161
60QB000718,139
60QB000719,103
60QB000720,152
60QB000721,125
60QB000722,149
60QB000723,166
60QB000724,115
60QB000725,87
60QB000726,92
60QB000727,106
60QB000728,109
60QB000729,139
60QB000730,134
60QB000731,176
60QB000732,84
60QB000733,145
60QB000734,124
60QB000735,61
60QB000736,144
60QB000737,97
60QB000738,117
60QB000739,112
60QB000740,170
60QB000741,128
60QB000742,143
60QB000743,175
60QB000744,153
60QB000745,162
60QB000746,134
60QB000747,124
60QB000748,90
60QB000749,220
60QB000750,157
60QB000751,98
60QB000752,121
60QB000753,156
60QB000754,64
60QB000755,178
60QB000756,93
60QB000757,119
60QB000758,83
60QB000759,58
60QB000760,87
60QB000761,119
60QB000762,117
60QB000763,115
60QB000764,174
60QB000765,149
60QB000766,111
60QB000767,79
60QB000768,145
60QB000769,303
60QB000770,179
60QB000771,107
60QB000772,105
60QB000773,161
60QB000774,129
60QB000775,444
60QB000776,154
60QB000777,181
60QB000778,146
60QB000779,100
60QB000780,88
60QB000781,132
60QB000782,181
60QB000783,93
60QB000784,192
60QB000785,82
60QB000786,151
60QB000787,173
60QB000788,170
60QB000789,115
60QB000790,165
60QB000791,196
60QB000792,78
60QB000793,52
60QB000794,181
60QB000795,103
60QB000796,88
60QB000797,98
60QB000798,88
60QB000799,138
60QB000800,183
60QB000801,99
60QB000802,109
60QB000803,151
60QB000804,83
60QB000805,117
60QB000806,91
60QB000807,72
60QB000808,219
60QB000809,169
60QB000810,83
60QB000811,125
60QB000812,94
60QB000813,62
60QB000814,50
60QB000815,76
60QB000816,124
60QB000817,206
60QB000818,131
60QB000819,96
60QB000820,107
60QB000821,83
60QB000822,89
60QB000823,133
60QB000824,131
60QB000825,119
60QB000826,142
60QB000827,134
60QB000828,157
60QB000829,114
60QB000830,204
60QB000831,139
60QB000832,126
60QB000833,90
60QB000834,94
60QB000835,123
60QB000836,115
60QB000837,103
60QB000838,154
60QB000839,117
60QB000840,139
60QB000841,181
60QB000842,138
60QB000843,117
60QB000844,194
60QB000845,87
60QB000846,114
60QB000847,97
60QB000848,118
60QB000849,66
60QB000850,105
60QB000851,91
60QB000852,87
60QB000853,132
60QB000854,145
60QB000855,64
60QB000856,77
60QB000857,102
60QB000858,100
60QB000859,96
60QB000860,78
60QB000861,96
60QB000862,80
60QB000863,50
60QB000864,88
60QB000865,78
60QB000866,57
60QB000867,79
60QB000868,78
60QB000869,51
60QB000870,55
60QB000871,105
60QB000872,116
60QB000873,178
60QB000874,92
60QB000875,77
60QB000876,172
60QB000877,193
60QB000878,72
60QB000879,163
60QB000880,80
60QB000881,70
60QB000882,106
60QB000883,141
60QB000884,133
60QB000885,139
60QB000886,102
60QB000887,104
60QB000888,68
60QB000889,78
60QB000890,179
60QB000891,55
60QB000892,178
60QB000893,203
60QB000894,119
60QB000895,182
60QB000896,78
60QB000897,107
60QB000898,99
60QB000899,136
60QB000900,125
60QB000901,156
60QB000902,191
60QB000903,153
60QB000904,75
60QB000905,166
60QB000906,136
60QB000907,103
60QB000908,161
60QB000909,138
60QB000910,94
60QB000911,235
60QB000912,197
60QB000913,151
60QB000914,125
60QB000915,94
60QB000916,143
60QB000917,60
60QB000918,120
60QB000919,147
60QB000920,149
60QB000921,135
60QB000922,131
60QB000923,52
60QB000924,137
60QB000925,119
60QB000926,87
60QB000927,148
60QB000928,89
60QB000929,98
60QB000930,198
60QB000931,169
60QB000932,178
60QB000933,93
60QB000934,154
60QB000935,106
60QB000936,146
60QB000937,95
60QB000938,144
60QB000939,121
60QB000940,98
60QB000941,207
60QB000942,193
60QB000943,174
60QB000944,177
60QB000945,135
60QB000946,90
60QB000947,93
60QB000948,94
60QB000949,110
60QB000950,98
60QB000951,249
60QB000952,138
60QB000953,124
60QB000954,91
60QB000955,143
60QB000956,137
60QB000957,182
60QB000958,141
60QB000959,150
60QB000960,109
60QB000961,92
60QB000962,112
60QB000963,107
60QB000964,89
60QB000965,107
60QB000966,99
60QB000967,153
60QB000968,115
60QB000969,85
60QB000970,64
60QB000971,77
60QB000972,118
60QB000973,137
60QB000974,78
60QB000975,108
60QB000976,193
60QB000977,170
60QB000978,114
60QB000979,98
60QB000980,147
60QB000981,115
60QB000982,92
60QB000983,97
60QB000984,152
60QB000985,94
60QB000986,105
60QB000987,174
60QB000988,122
60QB000989,114
60QB000990,110
60QB000991,102
60QB000992,117
60QB000993,106
60QB000994,100
60QB000995,130
60QB000996,104
60QB000997,110
60QB000998,123
60QB000999,179
60QB001000,125
60QB001001,68
60QB001002,107
60QB001003,73
60QB001004,125
60QB001005,198
60QB001006,94
60QB001007,102
60QB001008,81
60QB001009,89
60QB001010,107
60QB001011,115
60QB001012,136
60QB001013,80
60QB001014,110
60QB001015,120
60QB001016,89
60QB001017,115
60QB001018,156
60QB001019,144
60QB001020,104
60QB001021,114
60QB001022,162
60QB001023,123
60QB001024,183
60QB001025,189
60QB001026,163
60QB001027,101
60QB001028,207
60QB001029,110
60QB001030,101
60QB001031,147
60QB001032,83
60QB001033,115
60QB001034,145
60QB001035,200
60QB001036,183
60QB001037,132
60QB001038,75
60QB001039,175
60QB001040,90
60QB001041,117
60QB001042,71
60QB001043,141
60QB001044,172
60QB001045,121
60QB001046,111
60QB001047,124
60QB001048,139
60QB001049,226
60QB001050,87
60QB001051,156
60QB001052,123
60QB001053,55
60QB001054,138
60QB001055,100
60QB001056,119
60QB001057,122
60QB001058,81
60QB001059,133
60QB001060,95
60QB001061,145
60QB001062,159
60QB001063,127
60QB001064,102
60QB001065,55
60QB001066,157
60QB001067,132
60QB001068,60
60QB001069,66
60QB001070,109
60QB001071,135
60QB001072,78
60QB001073,84
60QB001074,162
60QB001075,90
60QB001076,70
60QB001077,150
60QB001078,168
60QB001079,86
60QB001080,141
60QB001081,173
60QB001082,161
60QB001083,130
60QB001084,165
60QB001085,134
60QB001086,56
60QB001087,58
60QB001088,81
60QB001089,187
60QB001090,167
60QB001091,153
60QB001092,110
60QB001093,113
60QB001094,245
60QB001095,185
60QB001096,124
60QB001097,100
60QB001098,100
60QB001099,132
60QB001100,196
60QB001101,132
60QB001102,135
60QB001103,98
60QB001104,145
60QB001105,90
60QB001106,69
60QB001107,62
60QB001108,134
60QB001109,94
60QB001110,76
60QB001111,55
60QB001112,209
60QB001113,136
60QB001114,233
60QB001115,110
60QB001116,143
60QB001117,67
60QB001118,93
60QB001119,64
60QB001120,104
60QB001121,54
60QB001122,74
60QB001123,105
60QB001124,227
60QB001125,147
60QB001126,110
60QB001127,150
60QB001128,58
60QB001129,64
60QB001130,125
60QB001131,133
60QB001132,89
60QB001133,143
60QB001134,60
60QB001135,89
60QB001136,74
60QB001137,164
60QB001138,123
60QB001139,75
60QB001140,142
60QB001141,189
60QB001142,57
60QB001143,139
60QB001144,145
60QB001145,101
60QB001146,117
60QB001147,137
60QB001148,92
60QB001149,87
60QB001150,125
60QB001151,119
60QB001152,121
60QB001153,109
60QB001154,108
60QB001155,88
60QB001156,64
60QB001157,194
60QB001158,92
60QB001159,66
60QB001160,109
60QB001161,119
60QB001162,73
60QB001163,91
60QB001164,82
60QB001165,85
60QB001166,177
60QB001167,195
60QB001168,90
60QB001169,67
60QB001170,81
60QB001171,122
60QB001172,62
60QB001173,97
60QB001174,88
60QB001175,66
60QB001176,67
60QB001177,110
60QB001178,96
60QB001179,122
60QB001180,88
60QB001181,73
60QB001182,65
60QB001183,56
60QB001184,92
60QB001185,141
60QB001186,154
60QB001187,126
60QB001188,51
60QB001189,90
60QB001190,165
60QB001191,55
60QB001192,61
60QB001193,171
60QB001194,117
60QB001195,112
60QB001196,61
60QB001197,69
60QB001198,122
60QB001199,77
60QB001200,124
60QB001201,52
60QB001202,87
60QB001203,85
60QB001204,167
60QB001205,158
60QB001206,85
60QB001207,141
60QB001208,134
60QB001209,124
60QB001210,147
60QB001211,64
