"code","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"E01010212",47,67,52,47,31,40,23,17,23,41,20
"E01010213",171,140,101,95,129,133,102,91,80,106,90
"E01010214",31,43,35,46,47,42,24,33,24,36,29
"E01010215",62,66,71,59,53,61,41,25,26,41,29
"E01010216",198,163,188,190,153,142,108,87,79,104,145
"E01010217",42,52,53,65,42,47,41,47,42,31,31
"E01010218",89,73,54,60,55,59,81,64,68,64,60
"E01010219",60,74,91,65,45,64,65,75,61,42,46
"E01010220",60,71,97,49,43,59,44,59,44,52,31
"E01010221",52,53,57,48,67,38,38,60,39,42,39
"E01010222",76,75,68,81,45,62,44,54,55,42,49
"E01010223",91,109,74,74,72,81,53,77,61,48,52
"E01010225",59,66,60,46,46,34,51,44,54,49,45
"E01010226",216,207,169,211,137,171,119,110,119,97,79
"E01010227",121,119,115,91,101,106,74,50,47,63,64
"E01010228",142,168,103,82,77,76,50,53,70,72,35
"E01010229",102,69,84,60,82,74,62,36,63,50,51
"E01010230",102,112,105,98,116,99,85,80,96,89,67
"E01010231",60,74,71,66,54,55,40,51,40,63,42
"E01010232",70,81,51,55,56,47,48,50,31,65,37
"E01010233",76,86,90,59,66,91,51,65,63,91,56
"E01010234",251,196,224,199,205,189,191,143,74,90,102
"E01010235",110,105,121,90,93,76,91,70,77,67,79
"E01010236",139,119,139,104,139,126,129,67,65,71,101
"E01010237",214,188,184,158,158,155,153,80,80,87,100
"E01010238",155,120,107,145,170,125,100,94,54,84,63
"E01010239",98,106,98,92,84,79,74,81,67,75,67
"E01010240",115,122,123,163,183,99,134,91,40,75,64
"E01032885",3,2,8,3,12,17,12,16,32,16,39
"E01032886",110,147,102,103,98,133,68,66,72,77,112
"E01032590",282,269,267,217,213,213,190,176,130,152,145
"E01010247",67,55,45,77,41,41,41,29,39,40,20
"E01010301",68,48,43,48,84,65,67,44,35,26,50
"E01010302",64,70,79,77,76,55,72,67,65,71,38
"E01010303",104,52,84,68,66,58,66,68,50,55,48
"E01010309",124,135,107,137,125,115,125,116,69,136,84
"E01010310",86,78,73,113,112,90,117,89,53,68,80
"E01010357",42,31,37,38,48,39,36,21,47,39,42
"E01010358",57,69,73,61,60,97,52,44,41,37,43
"E01010359",35,37,59,40,45,47,32,48,37,21,26
"E01010360",143,140,77,45,65,58,32,43,43,21,31
"E01010367",119,126,143,109,99,154,104,83,66,83,49
"E01010241",395,339,366,466,371,341,333,287,235,250,216
"E01010242",51,37,42,45,45,39,44,31,34,26,21
"E01010243",42,43,39,44,45,37,53,37,35,32,27
"E01010244",106,88,94,58,64,54,50,44,29,31,28
"E01010245",82,54,49,63,60,52,45,49,42,31,37
"E01010246",121,84,76,70,90,83,47,53,43,47,53
"E01010248",61,30,50,36,30,38,29,37,33,39,51
"E01010249",212,171,213,175,180,160,171,112,130,137,104
"E01010250",75,73,71,56,67,40,62,35,44,55,36
"E01010251",32,21,49,42,46,48,44,27,38,24,22
"E01010252",106,89,59,64,75,93,76,51,49,65,40
"E01010253",35,52,50,33,39,21,48,20,24,28,15
"E01010254",110,89,79,75,67,59,66,50,53,59,39
"E01010255",25,19,22,25,19,17,16,22,13,22,24
"E01010256",57,47,42,43,41,33,42,42,33,29,36
"E01010257",47,36,22,19,17,25,23,18,13,24,14
"E01010258",140,85,114,93,95,84,60,48,43,44,66
"E01010259",72,71,63,67,75,77,67,48,36,55,41
"E01010260",161,164,143,136,142,130,102,93,66,60,74
"E01010261",266,240,188,182,195,191,161,129,128,138,107
"E01010262",87,71,89,78,83,80,96,67,59,67,58
"E01010263",127,130,221,251,254,233,199,201,152,151,140
"E01010264",136,138,149,157,143,118,136,103,124,97,87
"E01010265",284,246,246,177,223,196,204,137,141,91,105
"E01010266",84,58,53,59,69,59,56,54,40,56,39
"E01010267",76,60,43,46,43,45,32,31,29,63,28
"E01010268",302,175,221,214,206,208,169,154,162,139,165
"E01010269",132,106,75,83,85,106,127,126,89,74,68
"E01010270",177,180,128,172,122,111,118,100,80,73,60
"E01010271",180,203,193,182,173,192,218,183,152,116,149
"E01010272",134,111,116,102,96,127,113,107,72,79,85
"E01010273",154,160,130,129,165,154,149,135,139,115,87
"E01010274",99,85,102,100,113,116,72,67,52,57,63
"E01010275",82,62,112,86,71,76,44,48,43,37,51
"E01010277",166,150,152,113,155,134,123,133,100,101,98
"E01010279",139,145,160,107,148,124,91,126,80,97,81
"E01010282",224,163,150,137,126,134,136,120,89,146,97
"E01010283",185,130,117,94,111,118,134,130,89,108,88
"E01010284",96,60,91,75,87,90,106,66,72,142,176
"E01010285",139,114,83,74,72,67,73,70,63,61,87
"E01010286",85,59,72,54,102,58,100,57,51,47,55
"E01010287",292,184,254,235,238,209,205,189,141,214,215
"E01010288",135,85,99,97,100,92,113,77,64,58,74
"E01010289",144,140,130,121,90,64,90,62,48,81,65
"E01010290",90,55,66,61,66,61,63,47,44,51,55
"E01010291",137,93,102,99,113,134,182,91,96,103,93
"E01010292",330,274,294,254,311,211,229,264,223,246,237
"E01010293",93,72,84,82,106,67,84,53,50,79,67
"E01010294",95,99,96,86,103,82,104,68,81,95,112
"E01010295",196,159,140,117,105,83,87,92,80,90,75
"E01010296",54,27,50,24,45,32,33,39,39,73,49
"E01010297",45,26,18,40,17,28,26,30,19,33,31
"E01010298",59,58,43,32,52,30,51,31,28,61,52
"E01010299",54,68,46,38,56,64,109,63,48,55,39
"E01010300",77,49,54,54,69,59,74,39,39,74,54
"E01010304",57,35,57,57,47,44,54,46,40,68,67
"E01010305",56,52,49,47,45,79,46,82,36,67,40
"E01010306",268,198,217,205,182,158,176,139,168,148,149
"E01010307",76,67,69,79,72,89,65,72,61,69,67
"E01010308",114,94,96,86,93,95,104,82,64,85,84
"E01010311",121,139,94,127,115,99,118,122,87,113,105
"E01010312",59,74,63,67,88,85,77,74,53,66,92
"E01010313",75,101,73,95,62,66,83,95,46,49,68
"E01010314",131,152,124,107,102,110,122,77,82,137,89
"E01010315",195,161,130,135,125,118,86,86,64,104,105
"E01010316",55,75,64,48,59,87,84,64,51,76,36
"E01010317",91,79,68,29,38,53,44,53,58,46,37
"E01010318",269,261,218,211,174,186,151,123,101,98,107
"E01010319",77,69,50,73,47,41,41,36,50,33,22
"E01010320",104,83,89,70,91,102,89,90,56,77,57
"E01010321",102,87,86,135,118,120,107,105,56,69,77
"E01010322",151,152,134,131,135,90,112,98,70,68,55
"E01010323",73,67,70,82,90,71,62,61,62,29,44
"E01010324",153,120,151,113,145,101,99,95,72,89,101
"E01010325",150,114,119,123,116,106,111,85,95,63,57
"E01010326",94,78,62,49,64,48,53,35,39,58,47
"E01010327",57,54,61,69,76,63,43,30,31,33,56
"E01010328",48,38,22,32,37,27,44,30,45,26,24
"E01010329",87,54,67,49,60,49,58,32,52,49,38
"E01010330",81,60,58,83,72,63,64,57,42,44,36
"E01010331",37,23,36,21,18,24,23,20,9,21,27
"E01010332",92,90,60,57,67,76,45,62,49,33,44
"E01010333",52,63,45,51,46,62,44,54,51,44,41
"E01010334",80,83,80,60,62,95,44,72,44,57,42
"E01010335",121,89,93,116,118,117,108,62,67,59,43
"E01010336",246,203,183,162,148,129,157,119,124,124,122
"E01010337",77,70,57,50,60,58,58,44,50,42,29
"E01010338",141,141,127,99,87,113,80,66,57,50,51
"E01010339",53,54,38,38,32,48,43,37,37,25,34
"E01010340",164,142,95,117,101,120,117,81,50,70,81
"E01010341",73,85,63,67,58,49,59,43,38,42,55
"E01010342",115,80,91,76,93,98,92,63,71,74,51
"E01010343",167,107,87,79,85,74,82,72,55,76,84
"E01010344",86,88,65,63,65,61,76,62,57,53,49
"E01010345",70,30,29,23,31,54,28,23,20,21,19
"E01010346",34,22,29,35,34,25,24,15,13,35,37
"E01010347",111,56,53,58,71,57,42,48,31,36,35
"E01010348",64,46,58,54,56,47,43,49,39,69,78
"E01010349",117,74,88,78,88,97,73,55,71,60,81
"E01010350",66,51,49,41,65,58,34,43,36,36,54
"E01010351",66,45,74,57,51,34,41,41,35,35,36
"E01010352",92,52,67,61,61,64,51,52,51,57,50
"E01010353",76,84,108,84,65,73,77,48,52,48,44
"E01010354",96,76,89,102,87,72,68,75,53,69,50
"E01010355",23,24,25,34,26,28,35,20,27,28,22
"E01010356",58,55,61,48,71,44,54,47,51,45,56
"E01010361",164,158,132,157,137,118,107,118,81,138,151
"E01010362",157,128,104,137,135,134,143,178,170,153,118
"E01010363",452,388,477,461,379,402,273,291,220,197,199
"E01010364",103,115,87,97,110,108,104,110,52,64,48
"E01010365",201,256,250,194,255,197,193,156,112,92,74
"E01010366",123,91,93,94,90,102,76,90,64,73,61
"E01010368",1528,1331,1424,1462,1441,1362,1172,984,891,1021,1022
"E01010369",414,380,357,287,240,245,181,159,159,152,137
"E01010370",247,262,263,257,233,255,221,166,176,160,133
"E01010371",894,717,702,765,703,695,777,565,476,551,600
"E01010372",123,93,93,101,75,93,92,52,92,57,56
"E01010373",134,147,116,107,125,107,100,62,58,63,71
"E01010374",266,265,240,172,237,218,184,161,136,121,141
"E01010375",258,231,188,169,165,169,133,114,127,110,116
"E01010376",66,56,47,58,51,43,37,41,41,31,29
"E01010377",96,96,87,101,84,86,93,68,62,102,53
"E01010378",94,45,101,75,63,70,45,50,64,46,41
"E01010379",67,66,71,55,65,68,89,44,84,85,98
"E01010380",52,45,43,55,70,59,39,46,32,45,42
"E01010381",125,101,84,97,108,77,79,91,66,88,67
"E01010382",63,48,45,62,58,58,45,51,50,42,34
"E01010383",121,96,72,70,79,55,65,54,62,55,61
"E01010384",36,35,32,35,21,34,29,15,15,26,17
"E01010385",59,45,64,50,71,54,38,25,34,44,32
"E01010386",64,67,60,36,64,64,71,54,46,37,36
"E01010387",59,40,66,45,47,44,40,29,19,41,34
"E01010388",99,80,95,84,96,84,91,77,83,69,51
"E01010389",127,160,178,161,160,121,127,120,73,76,77
"E01010390",56,45,52,49,41,41,45,33,22,41,29
"E01010391",31,48,58,44,46,47,36,40,29,42,34
"E01010392",93,81,94,65,78,51,31,42,73,110,56
"E01010393",56,49,29,49,31,49,36,19,45,41,35
"E01010394",74,68,69,96,95,103,81,87,63,91,77
"E01010395",36,27,28,22,44,58,19,24,44,28,22
"E01010396",127,106,123,99,108,72,61,48,62,56,88
"E01010397",96,63,117,70,75,76,74,80,101,133,76
"E01010398",89,59,67,46,34,45,56,64,49,65,57
"E01010399",93,76,105,116,110,68,53,70,58,116,86
"E01010400",137,104,121,113,82,94,82,95,111,147,120
"E01010401",104,94,82,57,75,50,66,48,40,44,37
"E01010402",179,192,174,238,179,139,113,132,122,132,117
"E01010403",141,114,102,107,130,73,104,84,85,140,77
"E01010404",280,265,192,242,198,199,211,170,189,171,177
"E01010405",175,161,163,142,158,175,160,175,137,142,88
"E01010406",412,372,330,352,396,406,315,261,245,339,301
"E01010407",96,85,87,107,67,55,58,74,66,81,64
"E01010408",154,173,150,149,123,124,137,121,111,144,108
"E01010409",73,87,61,51,67,61,52,45,43,43,45
"E01032888",248,249,225,199,253,196,216,180,142,125,118
"E01032889",203,220,157,171,185,165,166,142,108,133,85
