"code","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"E00175671","0","8","7","23","36","6","36","26","26","37","15","15","4","17","6","3","0"
"E00045663","0","6","4","0","9","10","12","6","6","14","0","3","3","6","6","0","11"
"E00046917","0","0","3","6","9","11","9","3","3","0","11","0","0","0","8","0","0"
"E00045253","0","8","0","3","0","9","3","6","6","3","23","3","3","0","0","17","3"
"E00047905","0","3","3","0","15","6","6","0","12","0","14","3","0","0","18","3","6"
"E00046811","0","0","6","6","0","9","0","9","9","7","11","0","3","0","0","6","11"
"E00045484","0","0","6","0","12","6","3","4","3","9","14","0","6","5","0","0","0"
"E00175802","0","0","3","3","10","0","3","0","3","0","11","6","3","3","0","3","0"
"E00047176","0","4","3","0","3","6","6","6","14","18","20","3","6","9","18","25","0"
"E00175623","0","0","0","0","0","0","9","15","0","12","17","9","0","6","3","6","3"
"E00045475","0","0","9","9","16","21","3","3","3","7","14","33","0","0","28","0","0"
"E00175726","0","0","0","15","0","0","3","3","3","0","11","0","0","0","0","0","0"
"E00046770","0","7","3","3","6","3","9","7","3","7","34","4","12","0","3","26","5"
"E00175767","0","6","0","0","3","0","18","26","12","3","20","4","3","12","6","6","1"
"E00045093","0","3","22","21","28","28","12","12","18","7","20","9","0","3","6","8","0"
"E00047437","0","6","7","0","7","28","18","9","0","3","22","9","6","14","9","0","0"
"E00045728","0","3","3","3","3","3","0","6","0","3","17","8","6","12","15","6","0"
"E00047863","0","3","0","3","0","0","3","6","3","9","17","6","11","3","3","0","0"
"E00046599","0","3","0","3","3","0","3","0","0","3","14","0","0","0","0","15","3"
"E00047871","0","0","18","0","6","38","4","20","12","15","11","17","3","3","3","6","0"
"E00047794","0","3","6","3","18","9","3","9","3","6","14","20","3","1","4","9","0"
"E00175613","0","0","3","3","3","12","6","0","3","0","11","6","0","0","3","27","3"
"E00045620","0","0","6","3","1","6","12","6","9","1","3","17","3","12","0","3","3"
"E00046122","0","0","3","0","6","0","3","4","12","6","3","11","14","0","6","20","0"
"E00046827","0","0","3","0","3","0","6","6","1","6","0","11","0","6","6","0","0"
"E00045431","0","0","6","5","6","3","0","0","9","8","9","11","6","0","0","3","0"
"E00047707","0","0","3","4","6","9","0","0","0","9","0","17","0","0","3","0","0"
"E00047358","0","0","6","0","13","9","10","3","9","6","6","14","3","12","3","3","3"
"E00047979","0","0","0","0","0","6","3","0","3","3","3","17","0","6","0","3","0"
"E00046285","0","0","6","0","0","0","0","3","3","6","3","17","11","6","3","3","0"
"E00047614","0","0","6","0","3","6","6","11","3","0","1","11","0","0","0","0","0"
"E00046358","0","6","15","2","3","3","3","9","6","6","12","20","37","24","26","12","3"
"E00047058","0","0","0","0","3","0","0","0","0","0","0","11","0","0","0","0","3"
"E00047937","0","0","6","0","0","4","3","3","0","0","0","14","0","14","3","6","11"
"E00047892","0","0","0","0","12","16","1","3","6","1","0","17","0","8","12","3","0"
"E00047643","0","0","0","3","0","12","3","9","15","3","3","20","9","9","11","11","0"
"E00046706","0","6","6","3","6","3","0","10","10","15","8","21","6","7","3","3","0"
"E00046071","0","9","9","0","13","22","15","33","4","9","3","17","7","6","17","3","0"
"E00046891","0","0","3","0","6","0","4","3","0","12","12","27","3","0","0","6","0"
"E00045865","0","3","16","15","3","3","3","12","6","9","3","14","0","3","0","6","0"
"E00045389","0","0","9","3","30","6","6","10","21","12","3","14","0","18","20","10","6"
"E00046324","0","0","9","15","9","17","4","18","15","12","30","45","12","6","3","9","0"
"E00045376","0","3","0","6","0","0","6","6","6","3","11","19","3","3","6","6","0"
"E00045477","0","0","6","3","0","0","6","3","0","9","6","17","5","3","0","0","0"
"E00045601","0","0","0","0","6","3","3","0","3","6","6","22","3","3","0","0","0"
"E00046781","0","3","6","3","9","6","3","3","19","3","6","17","3","6","14","3","0"
"E00045433","0","0","0","0","0","0","3","0","0","0","0","4","11","3","0","0","0"
"E00047341","0","6","6","9","9","3","9","6","15","15","7","0","14","0","6","23","0"
"E00047284","0","0","6","9","3","12","12","9","3","0","3","0","12","3","11","6","0"
"E00045977","0","3","3","0","0","1","0","0","3","3","0","0","15","0","3","6","0"
"E00047820","0","1","7","12","4","0","12","0","1","3","3","0","11","3","8","0","3"
"E00046158","0","0","0","0","3","0","0","0","3","9","3","12","11","15","0","11","0"
"E00175674","0","0","6","3","0","0","3","7","0","3","6","0","17","3","0","0","0"
"E00048175","0","3","9","9","6","27","3","3","15","3","5","0","14","11","28","15","0"
"E00048125","0","0","9","0","9","15","6","12","3","6","0","3","22","12","9","0","3"
"E00047094","0","0","3","7","4","13","3","3","9","3","3","12","23","9","28","0","0"
"E00047129","0","5","6","6","21","15","3","0","3","0","3","0","14","6","3","6","0"
"E00047508","0","0","12","15","3","0","3","9","6","0","3","0","14","3","6","0","0"
"E00045413","0","0","3","0","0","3","3","11","0","3","0","0","14","0","8","3","0"
"E00047627","0","0","9","3","6","6","11","0","6","12","0","3","11","3","3","11","3"
"E00175706","0","0","0","0","3","0","0","0","0","0","0","0","25","0","0","0","0"
"E00047549","0","0","0","6","0","6","0","6","6","3","3","1","14","3","0","0","0"
"E00046583","0","0","0","12","0","6","3","9","9","0","0","0","17","3","0","3","0"
"E00046311","0","1","3","6","3","6","6","3","12","3","12","6","14","17","9","6","0"
"E00047313","0","6","0","9","0","0","0","3","3","9","15","3","14","3","0","3","3"
"E00046272","0","3","15","0","0","0","3","21","3","0","12","3","11","6","3","6","3"
"E00048102","0","0","9","12","12","6","6","15","9","6","6","0","11","3","15","23","3"
"E00046758","0","0","9","0","0","7","3","3","0","3","3","0","11","0","0","0","0"
"E00045507","0","6","13","9","11","9","18","17","3","3","12","0","20","14","6","21","3"
"E00047112","0","3","0","3","0","4","0","0","0","6","0","0","11","0","0","3","0"
"E00047658","0","0","3","6","12","16","9","0","0","6","3","3","14","0","6","6","0"
"E00048192","0","0","17","6","27","6","6","31","18","9","6","9","14","9","12","14","0"
"E00048121","0","0","3","6","6","0","0","0","0","0","6","1","11","0","3","0","0"
"E00046785","0","3","0","6","9","3","0","0","3","0","3","0","6","14","0","0","0"
"E00047156","0","7","3","6","18","12","0","3","3","12","15","6","10","23","9","15","11"
"E00175778","0","0","0","0","0","0","5","0","0","0","4","0","6","42","0","3","33"
"E00045105","0","0","3","15","6","16","12","12","12","9","3","6","9","14","12","6","0"
"E00046156","0","0","6","6","9","13","10","10","9","0","15","3","10","17","12","9","6"
"E00046363","0","3","0","0","0","9","0","3","0","9","0","0","0","11","14","6","0"
"E00048185","0","0","3","3","0","3","0","0","13","3","0","1","12","18","0","6","3"
"E00045442","0","0","6","6","0","3","12","3","6","3","6","3","0","22","3","0","0"
"E00047101","0","0","0","0","0","6","3","3","0","3","0","3","0","11","5","3","5"
"E00047237","0","0","19","3","3","0","0","3","3","0","6","0","3","11","0","3","0"
"E00175607","0","0","4","9","3","3","3","0","9","0","6","0","3","25","0","11","0"
"E00045414","0","0","3","12","6","12","0","3","0","0","0","0","0","14","6","0","0"
"E00047728","0","0","0","0","0","0","0","0","3","3","6","0","0","17","0","0","0"
"E00047264","0","0","3","0","3","0","0","6","3","0","0","0","0","25","8","3","0"
"E00045320","0","3","12","6","3","6","3","0","6","15","22","0","12","17","3","32","17"
"E00047060","0","0","0","0","0","3","3","3","0","0","0","0","0","11","0","0","0"
"E00048089","0","0","3","1","0","14","3","10","6","0","6","3","3","25","15","3","0"
"E00046703","0","3","6","6","3","6","15","9","4","5","9","5","3","14","17","6","0"
"E00046642","0","0","12","6","1","3","0","21","3","0","3","0","3","25","0","6","3"
"E00045889","0","0","0","0","0","12","0","0","0","0","3","0","3","11","0","0","3"
"E00175719","0","0","0","0","0","0","0","0","0","0","12","12","0","14","3","23","0"
"E00046741","0","3","0","0","0","0","0","0","0","0","0","3","0","11","0","0","0"
"E00047201","0","0","6","12","7","9","9","15","12","9","19","9","14","14","29","3","3"
"E00045872","0","0","6","0","9","12","9","0","0","0","0","0","0","17","17","0","0"
"E00046173","0","3","0","6","13","15","6","12","3","6","0","3","0","14","9","28","3"
"E00045972","0","0","3","0","0","0","0","1","6","3","0","3","0","11","3","0","0"
"E00047727","0","0","13","0","0","0","0","0","0","0","5","0","0","11","0","6","3"
"E00045857","0","1","10","10","0","3","0","12","0","6","6","8","3","14","6","14","0"
"E00046042","0","0","0","0","12","16","6","9","3","3","13","3","6","11","9","3","3"
"E00046768","0","0","0","0","0","9","0","4","9","12","9","12","6","20","0","18","0"
"E00047756","0","0","0","0","6","6","1","0","0","0","0","0","0","11","0","6","0"
"E00045560","0","0","0","0","0","3","0","3","3","6","0","3","0","3","11","0","3"
"E00045378","0","0","0","3","3","3","0","0","3","3","0","6","3","3","14","0","0"
"E00046159","0","0","0","0","0","0","3","3","0","3","3","4","3","0","27","0","0"
"E00047169","0","0","0","6","3","3","6","0","0","0","3","9","0","3","20","0","0"
"E00045255","0","0","0","3","9","6","0","3","0","0","3","0","0","0","11","0","0"
"E00046621","0","0","0","3","12","12","9","12","3","0","6","0","3","0","17","0","0"
"E00046525","0","6","9","3","3","15","9","33","4","7","0","3","3","9","23","18","3"
"E00047625","0","4","3","9","9","0","9","6","0","6","6","6","0","0","14","0","0"
"E00046304","0","0","0","0","3","9","6","6","0","3","3","0","3","0","17","6","0"
"E00047286","0","0","3","9","0","3","3","3","0","3","9","3","3","3","17","0","0"
"E00045476","0","0","3","6","3","3","0","1","12","3","0","0","0","3","11","0","0"
"E00045710","0","0","0","3","9","6","3","3","3","0","3","0","9","3","14","0","0"
"E00048174","0","0","1","3","3","0","3","0","0","0","0","3","0","0","11","0","0"
"E00047838","0","0","0","6","3","0","9","3","3","9","0","0","3","0","11","0","3"
"E00046601","0","1","8","3","6","9","15","12","0","9","13","0","9","12","14","0","0"
"E00045099","0","0","12","12","10","15","3","0","0","3","0","0","3","0","17","17","0"
"E00045106","0","0","7","16","3","3","3","3","0","0","9","0","3","3","17","3","0"
"E00047617","0","7","3","24","18","39","34","33","30","21","12","12","1","15","32","24","0"
"E00046735","0","0","13","9","4","9","11","10","4","9","0","3","0","0","14","0","0"
"E00046205","0","0","3","0","3","0","9","3","3","3","9","0","3","3","37","3","0"
"E00048117","0","0","0","6","3","6","6","6","6","0","3","6","3","3","11","6","0"
"E00046547","0","3","3","12","6","15","9","12","6","3","9","0","0","3","11","9","0"
"E00046757","0","0","0","0","3","3","3","0","0","0","0","0","0","0","11","0","0"
"E00046494","0","10","9","12","3","15","18","6","15","6","0","3","0","9","14","6","0"
"E00045309","0","0","6","3","13","17","3","6","6","1","3","6","0","3","14","9","3"
"E00047240","0","0","3","6","0","6","6","6","6","6","0","0","0","9","11","6","0"
"E00046886","0","0","0","3","0","3","6","0","6","6","3","3","4","3","19","3","0"
"E00047828","0","0","0","0","3","3","0","3","0","3","1","3","0","0","11","0","0"
"E00175680","0","0","0","0","0","0","0","0","0","0","6","0","0","0","14","0","0"
"E00047208","0","3","1","19","12","9","12","6","19","3","0","6","0","9","14","23","3"
"E00045772","0","3","10","10","3","0","13","3","0","6","3","9","6","3","14","3","0"
"E00047808","0","1","4","13","6","7","9","8","0","6","3","0","0","1","0","11","0"
"E00047753","0","0","0","0","6","3","0","0","0","3","3","0","0","0","0","11","3"
"E00175656","0","3","3","16","6","4","7","13","21","12","9","3","18","6","9","17","3"
"E00047239","0","0","3","3","9","0","0","3","0","3","1","6","0","0","0","11","0"
"E00175792","0","0","9","0","1","9","0","3","3","3","3","6","0","3","0","17","0"
"E00047250","0","0","6","3","6","15","3","15","6","3","6","6","6","0","6","33","9"
"E00047855","0","0","3","9","8","18","10","4","12","0","0","9","3","8","6","14","3"
"E00046459","0","0","0","3","6","3","6","5","0","12","0","3","6","4","3","11","3"
"E00046604","0","0","6","0","0","3","3","0","3","0","0","0","0","3","3","33","0"
"E00175690","0","0","0","3","0","0","0","3","0","6","0","3","0","0","3","11","0"
"E00046104","0","0","6","0","0","3","0","0","0","0","9","0","12","3","0","11","0"
"E00045881","0","0","0","3","0","0","0","3","0","12","0","0","0","12","0","24","0"
"E00047538","0","3","0","3","0","0","0","1","6","0","0","0","0","0","0","11","0"
"E00047840","0","0","6","6","0","3","6","3","0","3","9","0","0","3","3","14","0"
"E00046695","0","3","0","0","6","0","6","0","0","6","0","0","0","0","3","17","0"
"E00045743","0","0","0","0","0","0","0","0","0","0","6","0","0","3","0","11","0"
"E00045596","0","0","6","3","3","6","3","10","6","0","0","0","0","12","0","11","6"
"E00046926","0","3","3","3","3","6","3","0","3","3","0","0","0","0","0","11","0"
"E00046968","0","0","0","0","4","0","0","0","0","0","3","3","2","0","3","11","0"
"E00046307","0","4","0","13","3","9","10","6","6","3","3","3","9","3","3","17","0"
"E00048074","0","0","0","0","8","0","0","0","3","0","0","0","0","3","6","14","0"
"E00048073","0","1","3","3","4","0","3","12","0","0","3","5","3","3","0","11","0"
"E00045780","0","6","27","12","10","12","15","7","15","6","3","3","15","9","6","17","0"
"E00047170","0","0","3","0","3","3","0","6","0","0","6","0","0","0","0","14","0"
"E00047851","0","0","4","0","5","9","0","3","0","3","0","0","6","0","0","11","3"
"E00048133","0","0","3","3","9","10","4","3","7","0","5","3","0","3","6","11","3"
"E00175723","0","0","0","0","0","10","1","9","3","0","6","0","0","0","3","11","0"
"E00046034","0","0","6","4","9","15","3","8","12","6","9","3","6","9","3","20","12"
"E00046500","0","10","16","3","0","3","12","19","6","6","15","11","15","9","3","20","11"
"E00175741","0","3","0","3","6","9","6","6","3","3","3","3","0","0","6","22","0"
"E00046944","0","6","7","18","3","10","11","0","3","0","0","5","3","3","0","11","0"
"E00047667","0","3","9","6","8","3","6","3","3","3","0","0","3","6","0","11","3"
"E00046571","0","3","6","6","3","9","6","3","0","0","0","0","3","6","0","11","3"
"E00045269","0","0","6","3","0","3","0","9","3","3","1","9","0","0","0","6","11"
"E00047960","0","0","0","0","0","0","0","0","3","3","3","3","0","0","0","3","17"
"E00175753","0","8","21","12","18","15","6","6","6","14","0","3","9","9","6","15","25"
"E00175695","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","3","11"
"E00047848","0","0","6","0","0","3","3","0","6","0","0","3","0","3","0","0","11"
"E00046059","0","0","3","3","0","6","6","6","0","6","0","0","3","0","3","3","11"
"E00047787","0","0","0","6","12","3","0","0","0","0","0","0","0","0","3","7","0"
"E00048159","0","10","12","3","9","9","16","9","3","0","3","6","3","6","0","6","0"
"E00047834","0","9","0","9","4","12","3","12","0","3","0","1","0","0","3","0","0"
"E00047693","0","1","0","6","3","9","0","15","0","3","9","0","0","3","0","0","0"
"E00046297","0","0","9","3","0","3","12","0","3","9","0","6","3","0","0","3","0"
"E00045573","0","0","6","0","0","0","3","0","6","0","3","0","0","0","0","0","0"
"E00047940","0","0","3","0","0","6","0","0","0","9","0","0","0","0","3","0","0"
"E00047738","0","0","3","0","0","15","3","0","0","3","9","0","0","6","0","9","0"
"E00045888","0","0","9","0","9","3","22","6","1","3","3","0","6","3","18","24","0"
"E00046931","0","3","6","10","13","0","6","5","6","6","3","0","4","6","0","3","0"
"E00048186","0","0","5","6","8","17","3","6","6","0","0","3","12","10","0","0","0"
"E00047190","0","1","0","3","18","3","9","7","14","3","6","0","0","0","0","6","0"
"E00047741","0","3","0","9","6","3","3","0","0","0","0","0","3","6","0","0","0"
"E00046841","0","3","6","0","3","6","0","9","0","3","0","0","0","9","0","8","0"
"E00047765","0","0","3","0","3","12","0","0","3","0","0","0","3","0","0","3","0"
"E00046515","0","0","6","3","3","6","10","9","6","6","6","3","0","6","3","3","0"
"E00046612","0","0","19","9","3","6","1","9","1","0","9","3","0","0","0","9","0"
"E00046858","0","9","6","6","3","6","0","3","0","0","0","3","0","6","5","3","0"
"E00045155","0","4","0","3","0","0","3","0","3","3","6","0","0","0","0","0","0"
"E00047847","0","4","4","3","3","6","6","6","3","3","0","0","0","6","3","6","0"
"E00047269","0","5","3","6","6","0","3","0","0","0","0","0","0","6","6","0","0"
"E00047760","0","4","4","9","4","19","18","3","0","4","4","9","3","3","0","6","0"
"E00045312","0","4","6","13","0","26","3","13","3","3","6","3","0","3","0","3","0"
"E00047066","0","4","0","6","12","3","6","3","0","0","0","0","0","3","0","6","0"
"E00047233","0","7","0","0","3","3","6","6","7","3","0","9","0","1","0","0","0"
"E00046830","0","4","3","0","0","9","13","3","0","3","6","6","3","0","0","0","0"
"E00046006","0","4","4","6","0","9","0","6","6","3","0","3","0","0","0","3","0"
"E00045299","0","20","45","24","9","15","3","12","9","16","3","12","3","6","9","3","3"
"E00046046","0","4","0","6","0","3","9","0","0","0","0","0","0","3","0","0","0"
"E00047969","0","10","0","0","0","6","3","0","0","1","3","0","0","0","0","0","0"
"E00046724","0","4","3","0","3","3","0","0","0","3","0","0","0","0","0","0","0"
"E00045623","0","11","10","16","7","6","3","0","6","3","0","3","9","6","0","9","3"
"E00046294","0","5","7","1","0","12","9","0","0","3","0","11","0","3","3","3","0"
"E00047881","0","3","14","0","6","9","0","3","4","6","0","0","3","0","0","3","0"
"E00047600","0","3","10","22","22","25","6","6","13","14","15","17","3","12","7","0","0"
"E00045980","0","9","4","3","0","6","3","0","0","0","3","9","5","0","0","0","0"
"E00046591","0","3","10","15","1","0","7","0","6","3","3","0","3","0","3","0","0"
"E00046999","0","0","4","6","0","6","3","6","3","6","0","0","3","0","0","0","0"
"E00047326","0","10","28","15","30","9","19","14","15","15","21","9","0","6","9","12","0"
"E00046816","0","3","7","6","9","21","8","6","12","0","9","0","3","0","0","0","0"
"E00045859","0","6","10","3","6","9","6","0","3","0","6","3","3","1","0","0","0"
"E00047182","0","0","7","3","12","0","3","1","0","3","0","3","1","0","0","9","3"
"E00045438","0","0","7","3","6","9","6","12","9","6","9","0","0","0","3","3","0"
"E00047271","0","0","13","9","3","3","0","0","0","0","6","0","0","3","0","3","0"
"E00175763","0","0","0","7","0","0","0","3","3","3","0","0","0","0","6","3","0"
"E00045354","0","0","0","13","15","7","0","3","3","0","0","3","0","0","0","6","0"
"E00047069","0","0","0","10","8","3","0","3","0","4","0","3","0","3","1","0","0"
"E00045250","0","0","0","7","6","6","3","1","0","0","0","3","3","0","9","9","0"
"E00046866","0","10","6","16","20","7","9","15","18","6","0","0","3","0","0","6","0"
"E00045785","0","0","0","7","0","3","6","3","6","0","0","0","0","3","0","3","3"
"E00175648","0","0","14","13","6","12","9","12","7","6","4","6","0","4","6","3","0"
"E00046097","0","0","0","4","6","9","0","10","9","6","9","3","0","3","3","9","0"
"E00045473","0","0","3","4","4","6","6","3","4","3","3","3","3","3","6","6","0"
"E00047220","0","1","0","5","3","0","0","0","0","0","0","3","0","0","0","0","0"
"E00046180","0","0","7","9","10","12","15","18","24","6","0","0","0","6","4","12","0"
"E00045896","0","3","0","0","10","3","3","6","6","3","6","3","3","3","3","9","0"
"E00047215","0","0","18","19","12","23","0","10","15","12","15","6","9","0","3","3","3"
"E00047716","0","12","0","9","25","6","3","0","0","6","10","0","3","0","0","0","0"
"E00045416","0","9","6","12","10","20","12","12","3","15","15","3","0","3","0","0","0"
"E00046764","0","0","0","3","7","3","3","6","0","0","6","0","0","6","0","5","0"
"E00047902","0","0","0","0","4","0","3","0","0","0","0","0","0","0","0","0","0"
"E00046480","0","3","1","0","0","7","9","9","9","1","3","3","0","6","9","3","3"
"E00047829","0","0","0","0","0","10","10","6","0","0","6","0","0","0","0","0","0"
"E00045370","0","0","0","3","3","11","22","4","4","6","12","0","6","18","1","9","6"
"E00045465","0","0","3","3","3","4","3","6","3","3","3","3","0","10","0","0","0"
"E00045474","0","1","12","12","24","11","9","12","6","3","3","0","8","6","13","12","0"
"E00046829","0","0","6","3","5","19","4","0","0","3","6","6","9","3","6","14","0"
"E00045432","0","0","0","0","0","8","0","3","3","9","0","0","0","0","0","3","0"
"E00047973","0","0","3","0","0","7","0","0","0","0","0","0","0","0","0","0","0"
"E00046806","0","6","0","0","3","0","7","0","3","3","8","0","0","3","0","6","0"
"E00047072","0","9","3","14","6","9","7","3","6","6","9","3","0","6","3","3","6"
"E00047697","0","0","0","12","0","0","7","9","3","0","0","0","0","0","3","0","0"
"E00047710","0","0","0","6","12","21","16","9","3","3","12","0","9","3","15","12","0"
"E00047949","0","0","0","4","1","6","10","6","9","6","0","0","0","0","3","0","0"
"E00046933","0","1","0","3","1","3","3","8","19","0","0","0","3","3","3","0","0"
"E00047924","0","3","3","0","0","0","0","4","0","0","0","3","1","0","0","3","0"
"E00047144","0","3","6","19","3","9","22","34","12","3","3","3","6","3","5","3","0"
"E00046053","0","3","3","3","6","15","9","10","24","3","15","10","7","14","3","3","0"
"E00045100","0","0","9","7","27","12","6","29","25","4","15","15","0","3","6","0","3"
"E00046845","0","1","12","3","0","9","3","7","6","3","0","0","0","9","9","6","0"
"E00045141","0","0","10","6","0","9","0","7","9","3","0","0","0","3","6","3","0"
"E00047663","0","3","3","15","3","12","2","13","0","3","3","0","3","3","9","5","3"
"E00047830","0","0","3","1","0","3","12","7","4","0","0","3","3","0","0","6","0"
"E00046530","0","4","0","6","9","10","9","16","3","15","12","6","3","0","6","6","9"
"E00046004","0","3","6","6","0","9","3","0","4","3","6","3","3","0","3","6","3"
"E00045701","0","3","3","0","0","9","6","3","10","0","0","8","3","6","5","0","0"
"E00046147","0","3","9","3","0","9","3","26","13","12","6","4","8","0","0","4","0"
"E00047798","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","3","0"
"E00048188","0","0","21","18","21","6","18","18","19","9","6","6","0","6","6","9","0"
"E00047224","0","0","0","0","6","0","3","6","7","6","3","0","3","0","0","0","0"
"E00047689","0","6","18","6","4","6","22","9","4","0","0","0","0","9","0","3","0"
"E00045683","0","3","4","4","5","10","9","13","7","0","0","0","0","0","3","1","0"
"E00175634","0","3","0","0","0","0","0","4","4","0","4","0","3","0","3","0","0"
"E00046462","0","0","3","0","6","3","0","0","8","0","3","0","0","0","0","6","3"
"E00045091","0","8","15","114","39","6","9","6","3","0","0","0","3","3","0","0","0"
"E00047126","0","4","15","18","11","6","4","9","0","6","0","3","0","8","9","3","0"
"E00048083","0","9","9","20","18","6","3","0","6","9","6","6","0","0","0","4","0"
"E00048078","0","3","0","0","0","12","0","0","0","3","0","6","0","6","0","6","0"
"E00175790","0","15","6","0","1","9","6","6","3","3","3","6","0","3","3","6","0"
"E00048079","0","3","4","7","8","0","5","3","3","5","6","5","0","0","0","0","0"
"E00046561","0","11","3","3","6","0","3","1","9","21","11","11","0","3","3","3","0"
"E00047964","0","3","0","0","0","0","6","0","0","0","0","0","0","3","0","0","3"
"E00047976","0","3","3","0","3","3","0","3","3","0","0","0","0","0","0","0","0"
"E00046689","0","3","6","3","0","9","12","0","0","0","0","0","0","0","0","0","3"
"E00046748","0","3","10","7","6","1","0","10","3","3","3","0","0","6","0","0","0"
"E00045546","0","3","0","0","0","6","0","0","3","0","0","0","0","0","0","0","3"
"E00047074","0","9","3","4","0","11","0","6","0","1","3","3","3","0","0","0","0"
"E00047977","0","3","3","0","3","0","0","0","3","6","3","0","0","3","0","3","3"
"E00047978","0","4","3","0","3","0","0","7","3","6","6","3","0","0","0","5","0"
"E00046503","0","9","1","6","3","6","5","3","0","3","0","3","3","3","2","3","0"
"E00046465","0","6","3","7","6","25","3","7","0","3","3","0","5","0","3","0","0"
"E00047721","0","3","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"E00047908","0","6","3","6","3","3","0","0","3","6","0","8","0","0","3","0","0"
"E00045444","0","3","12","15","6","16","3","10","0","0","3","0","6","0","0","3","0"
"E00046510","0","9","6","9","6","3","6","15","3","3","6","9","0","6","3","9","5"
"E00047815","0","3","0","0","3","3","0","3","3","0","0","0","3","0","3","6","0"
"E00046709","0","3","3","3","0","6","6","0","0","0","20","3","6","6","3","0","0"
"E00045544","0","6","0","0","0","9","9","9","3","0","3","0","5","0","0","0","0"
"E00046967","0","4","0","0","3","0","0","5","6","3","3","3","0","3","3","15","0"
"E00047708","0","3","0","0","0","3","0","0","0","3","0","0","3","0","6","0","0"
"E00046114","0","4","11","3","3","15","22","21","12","6","6","3","3","0","0","3","0"
"E00046597","0","6","7","3","0","0","12","3","0","6","0","3","0","3","0","0","0"
"E00047184","0","3","3","0","0","0","5","3","6","0","3","3","0","3","3","3","0"
"E00047080","0","6","0","3","0","9","0","0","3","9","0","0","0","0","6","0","0"
"E00175779","0","3","0","0","0","0","0","0","3","0","0","0","3","3","0","0","0"
"E00046742","0","6","6","3","3","6","6","6","9","6","3","0","0","0","0","9","0"
"E00045328","0","3","0","1","3","6","0","0","0","0","0","3","3","0","0","0","0"
"E00047780","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E00048109","0","3","6","3","0","6","15","15","9","6","11","3","3","0","8","12","3"
"E00047597","0","3","6","18","3","21","12","15","6","6","0","6","0","0","3","3","0"
"E00046667","0","3","3","0","21","15","0","3","3","6","15","0","7","0","3","12","18"
"E00045873","0","9","6","0","3","0","0","0","0","3","3","0","0","3","0","9","0"
"E00045548","0","3","0","0","0","0","0","6","0","0","3","0","0","0","0","3","0"
"E00045829","0","3","0","6","0","0","3","0","0","3","0","0","0","0","0","0","0"
"E00046141","0","6","9","0","0","0","12","3","3","0","6","3","0","3","6","12","0"
"E00046023","0","3","0","11","15","12","17","0","18","3","9","6","3","8","0","3","3"
"E00046193","0","3","0","0","9","3","3","0","9","3","0","3","0","3","0","0","0"
"E00175733","0","3","6","7","0","0","3","6","3","3","0","0","0","0","0","0","0"
"E00045272","0","3","0","0","0","3","0","0","3","0","0","0","0","0","3","0","0"
"E00047172","0","6","0","3","3","12","0","3","3","3","0","9","0","3","0","3","8"
"E00047852","0","3","0","6","0","3","12","0","3","0","3","0","3","3","0","3","0"
"E00048122","0","21","23","30","18","15","18","12","3","9","9","0","9","9","12","9","0"
"E00045884","0","3","9","3","15","19","12","3","0","3","0","0","0","9","6","3","0"
"E00045693","0","3","3","0","0","0","3","0","3","0","0","0","0","0","3","0","0"
"E00045550","0","3","9","6","15","13","6","8","3","0","6","0","5","3","0","3","3"
"E00046948","0","4","0","0","3","3","9","0","3","0","9","0","0","0","0","3","12"
"E00046235","0","3","0","0","3","9","0","0","6","3","6","0","6","0","6","0","0"
"E00047626","0","3","6","3","0","6","3","3","0","3","6","0","0","3","6","0","0"
"E00045436","0","3","6","0","6","0","0","0","3","0","0","0","0","0","0","0","0"
"E00047127","0","3","0","3","3","9","3","3","6","0","3","3","3","0","5","0","0"
"E00047726","0","3","9","9","10","3","9","39","3","6","3","0","6","3","0","3","0"
"E00047954","0","3","9","0","3","3","3","6","6","3","0","0","0","0","0","0","0"
"E00045157","0","3","0","0","12","3","3","1","0","6","3","0","0","0","0","3","0"
"E00045839","0","6","0","12","3","0","3","3","3","0","6","3","0","0","0","0","0"
"E00047696","0","3","0","3","0","6","0","3","0","0","3","0","0","0","0","0","0"
"E00048187","0","6","0","0","3","0","0","6","1","0","3","0","0","0","0","6","0"
"E00047236","0","3","3","6","0","0","3","0","0","0","6","0","0","0","3","0","0"
"E00175663","0","3","3","12","3","3","0","0","3","0","0","3","3","12","0","9","0"
"E00047119","0","9","9","3","0","6","3","0","3","0","3","3","3","0","5","0","0"
"E00046472","0","3","0","15","9","3","7","6","0","10","0","3","1","3","3","8","0"
"E00045551","0","3","6","5","0","9","6","3","6","0","0","0","0","5","5","0","1"
"E00046898","0","3","3","3","0","0","0","0","0","3","0","0","0","3","0","0","0"
"E00175702","0","3","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0"
"E00045313","0","3","6","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"E00047816","0","3","3","3","6","3","0","3","0","3","3","5","0","0","0","3","0"
"E00048173","0","6","0","3","0","3","1","0","3","0","3","0","0","6","0","6","0"
